wav_path,claimed_id,genuine,method,factor,distance,latency_ms
voxceleb1\wav\id10645\OY_D-xhu9U8\00002.wav,id10645,True,naive,5,0.6092439461336894,278.01309999995283
voxceleb1\wav\id10645\FvwFfMvvIQ0\00001.wav,id10645,True,naive,5,0.6050362259025762,277.77160000005097
voxceleb1\wav\id10592\K0YrTxZ9a4o\00002.wav,id10592,True,naive,5,0.6978574763637209,284.1716999992059
voxceleb1\wav\id10824\Ez1o4NcC7pY\00001.wav,id10824,True,naive,5,0.6775543458106807,309.89559999943594
voxceleb1\wav\id10797\PAWMq0oYIxI\00001.wav,id10797,True,naive,5,0.9586733908710889,290.28289999951085
voxceleb1\wav\id10736\Wx-dJoKmZQk\00003.wav,id10736,True,naive,5,0.7191383503308262,296.97119999946153
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id10745,True,naive,5,0.8816633966600007,291.4013999998133
voxceleb1\wav\id10756\3kvWhMqqhhA\00014.wav,id10756,True,naive,5,0.761741884390468,289.09509999903094
voxceleb1\wav\id10476\O_k91Sbd0vw\00002.wav,id10476,True,naive,5,0.7888782263747107,290.2083999997558
voxceleb1\wav\id10645\OY_D-xhu9U8\00003.wav,id10645,True,naive,5,0.6854763682799359,288.48459999971965
voxceleb1\wav\id10797\BDhnUQwGYAo\00012.wav,id10797,True,naive,5,0.6670527017787564,296.18550000122923
voxceleb1\wav\id10329\EXBuk_FwHu0\00026.wav,id10329,True,naive,5,0.5889817810518658,287.4982000012096
voxceleb1\wav\id10921\B8oFwcURrps\00007.wav,id10921,True,naive,5,0.815821915410079,296.18700000173703
voxceleb1\wav\id11045\6YdMVTk-eJ8\00001.wav,id11045,True,naive,5,0.8416905676916993,249.564100000498
voxceleb1\wav\id10400\UkZsd-dpZTg\00003.wav,id10400,True,naive,5,0.7479980867714489,271.26569999927597
voxceleb1\wav\id10862\2bn9i9re2yI\00028.wav,id10862,True,naive,5,0.9043633420586843,258.2280999995419
voxceleb1\wav\id10508\OZxQo0H6O28\00003.wav,id10508,True,naive,5,0.924531919726092,257.3118999989674
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00003.wav,id11083,True,naive,5,0.7577597673952235,263.36840000112716
voxceleb1\wav\id11045\5AQnA6DzZ80\00001.wav,id11045,True,naive,5,0.9307580520400682,265.45729999998
voxceleb1\wav\id10912\2yUgv3B_YcI\00009.wav,id10912,True,naive,5,0.5481230768861761,260.97999999910826
voxceleb1\wav\id10994\5GLhL4Km-_0\00015.wav,id10994,True,naive,5,0.7435324611277714,272.988599999735
voxceleb1\wav\id10530\CKRWmWrEU00\00004.wav,id10530,True,naive,5,0.7665839013120201,300.28850000053353
voxceleb1\wav\id10802\7DDauZk6s-M\00001.wav,id10802,True,naive,5,0.7182574266903683,262.1527999999671
voxceleb1\wav\id11112\BtvYf7-8Vr4\00007.wav,id11112,True,naive,5,0.6624100557886574,259.3049000006431
voxceleb1\wav\id10329\EXBuk_FwHu0\00024.wav,id10329,True,naive,5,0.7026965680927564,269.07220000066445
voxceleb1\wav\id10912\2yUgv3B_YcI\00021.wav,id10912,True,naive,5,0.7363673423382702,279.79079999931855
voxceleb1\wav\id10786\9w-EimtMXWs\00009.wav,id10786,True,naive,5,0.5989562312435368,290.24480000043695
voxceleb1\wav\id10762\1ZWoxzrBYH8\00010.wav,id10762,True,naive,5,0.5271126363717489,295.21960000056424
voxceleb1\wav\id10994\5GLhL4Km-_0\00014.wav,id10994,True,naive,5,0.8460330896886521,294.12129999946046
voxceleb1\wav\id11142\2n8y1cwQoyo\00005.wav,id11142,True,naive,5,0.770993167298125,286.63789999882283
voxceleb1\wav\id10921\B8oFwcURrps\00006.wav,id10921,True,naive,5,0.780931536166212,271.1177000001044
voxceleb1\wav\id10875\bDzNAlq_PXY\00014.wav,id10875,True,naive,5,0.7307645324369606,276.411900000312
voxceleb1\wav\id10756\3kvWhMqqhhA\00001.wav,id10756,True,naive,5,0.8506799937326593,282.9407999997784
voxceleb1\wav\id11009\FUemeogd1lA\00001.wav,id11009,True,naive,5,0.6291893730246441,271.28300000003946
voxceleb1\wav\id10875\bDzNAlq_PXY\00004.wav,id10875,True,naive,5,0.8154889472739411,309.6461000004638
voxceleb1\wav\id10921\B8oFwcURrps\00004.wav,id10921,True,naive,5,0.8089203211098535,303.439300001628
voxceleb1\wav\id11009\FUemeogd1lA\00002.wav,id11009,True,naive,5,0.741900921644198,248.9979999991192
voxceleb1\wav\id11251\Dfid1LOxOT8\00002.wav,id11251,True,naive,5,0.7675476861486484,266.12700000077893
voxceleb1\wav\id10329\EXBuk_FwHu0\00012.wav,id10329,True,naive,5,0.7196255359742192,255.95700000121724
voxceleb1\wav\id11048\O8yIcoe2doA\00003.wav,id11048,True,naive,5,0.7711247188360313,282.4488000005658
voxceleb1\wav\id10797\BDhnUQwGYAo\00009.wav,id10797,True,naive,5,0.9297936987888539,275.6546000000526
voxceleb1\wav\id11045\HewcG4UqpIU\00009.wav,id11045,True,naive,5,0.7652680142869572,270.719399999507
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10824,True,naive,5,0.674795859543887,289.2570000003616
voxceleb1\wav\id10456\Lrgya-GutUg\00005.wav,id10456,True,naive,5,0.7785357243403553,283.8201000013214
voxceleb1\wav\id10912\2yUgv3B_YcI\00015.wav,id10912,True,naive,5,0.6150582391044785,250.0079999990703
voxceleb1\wav\id11073\X2JQAUc-vnc\00003.wav,id11073,True,naive,5,0.7782047037772836,275.0250999997661
voxceleb1\wav\id10875\bDzNAlq_PXY\00015.wav,id10875,True,naive,5,0.7371942208891251,267.9568000003201
voxceleb1\wav\id10745\GeM07WoKPRQ\00007.wav,id10745,True,naive,5,0.6203297685848619,275.3152000004775
voxceleb1\wav\id11251\Tmh87G_cDZo\00003.wav,id11251,True,naive,5,0.7487968560900007,293.6694999989413
voxceleb1\wav\id10862\2bn9i9re2yI\00015.wav,id10862,True,naive,5,0.8903232060427976,295.53670000132115
voxceleb1\wav\id10994\5GLhL4Km-_0\00010.wav,id10994,True,naive,5,0.6556619404015525,291.96830000000773
voxceleb1\wav\id10600\Pxh-ihSUOTk\00008.wav,id10600,True,naive,5,0.6842379438926991,275.89869999974326
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10736,True,naive,5,0.6696546886029013,263.39050000024145
voxceleb1\wav\id10950\8pDGaKmyWhU\00013.wav,id10950,True,naive,5,0.9714469428148002,251.8272999986948
voxceleb1\wav\id10745\GeM07WoKPRQ\00004.wav,id10745,True,naive,5,0.8379905060684527,263.6708999998518
voxceleb1\wav\id11112\F-f32mt56js\00006.wav,id11112,True,naive,5,0.687667773825955,268.63419999972393
voxceleb1\wav\id11045\5AQnA6DzZ80\00002.wav,id11045,True,naive,5,0.9329748166699209,263.0446999992273
voxceleb1\wav\id11175\9jq2l0AMcNA\00010.wav,id11175,True,naive,5,0.6456273694975588,280.90290000000095
voxceleb1\wav\id10862\2bn9i9re2yI\00009.wav,id10862,True,naive,5,0.9505215745562032,293.0804999996326
voxceleb1\wav\id10400\UkZsd-dpZTg\00002.wav,id10400,True,naive,5,0.7429246190018748,288.7221999990288
voxceleb1\wav\id10786\BP8Lsp8p8iY\00004.wav,id10786,True,naive,5,0.5722942056320952,324.28819999950065
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,id10912,True,naive,5,0.6011282730109756,284.850699999879
voxceleb1\wav\id10476\W5nH1YBDHUg\00003.wav,id10476,True,naive,5,0.9598418442930449,284.27929999998014
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10530,True,naive,5,0.7175996153376161,281.8509999997332
voxceleb1\wav\id10600\ILvCnoHCpMs\00003.wav,id10600,True,naive,5,0.5958417882797769,264.55080000050657
voxceleb1\wav\id10802\FuJgSCtw2VA\00009.wav,id10802,True,naive,5,0.688875117952739,260.9195000004547
voxceleb1\wav\id10329\EXBuk_FwHu0\00020.wav,id10329,True,naive,5,0.6434136804433617,277.6413000010507
voxceleb1\wav\id10756\3kvWhMqqhhA\00008.wav,id10756,True,naive,5,0.730329899952769,285.5777999993734
voxceleb1\wav\id11112\F-f32mt56js\00004.wav,id11112,True,naive,5,0.6780587913801712,298.02290000043286
voxceleb1\wav\id10797\BDhnUQwGYAo\00010.wav,id10797,True,naive,5,0.8571575507990427,280.12130000024626
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10824,True,naive,5,0.6756390519728861,289.1713000008167
voxceleb1\wav\id10862\2bn9i9re2yI\00012.wav,id10862,True,naive,5,0.899084714914095,280.22579999924346
voxceleb1\wav\id10797\BDhnUQwGYAo\00014.wav,id10797,True,naive,5,0.7529190945912663,295.5015999996249
voxceleb1\wav\id11112\BtvYf7-8Vr4\00003.wav,id11112,True,naive,5,0.6965966212080297,283.3625999992364
voxceleb1\wav\id11112\F-f32mt56js\00002.wav,id11112,True,naive,5,0.692311259869736,271.051499999885
voxceleb1\wav\id10900\Bcm3h0xffs8\00004.wav,id10900,True,naive,5,0.7157146244467553,254.31320000097912
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id10600,True,naive,5,0.7189820774755229,260.7225000010658
voxceleb1\wav\id11175\9jq2l0AMcNA\00014.wav,id11175,True,naive,5,0.7880568874739702,255.25970000126108
voxceleb1\wav\id10329\EXBuk_FwHu0\00019.wav,id10329,True,naive,5,0.7225000237693145,260.16230000095675
voxceleb1\wav\id11059\89FrzqI2x0A\00005.wav,id11059,True,naive,5,0.7433372832967322,265.5888999997842
voxceleb1\wav\id11251\Dfid1LOxOT8\00001.wav,id11251,True,naive,5,0.7360159910184396,288.1517999994685
voxceleb1\wav\id10824\Ez1o4NcC7pY\00007.wav,id10824,True,naive,5,0.7434669972607677,305.47110000043176
voxceleb1\wav\id10456\L6TBYanT-fQ\00002.wav,id10456,True,naive,5,0.577603747775812,299.0691000013612
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00004.wav,id11083,True,naive,5,0.6296930808173472,264.7285999992164
voxceleb1\wav\id10797\HhonN5s8GhQ\00001.wav,id10797,True,naive,5,0.8152053324075382,256.30590000037046
voxceleb1\wav\id10329\EXBuk_FwHu0\00025.wav,id10329,True,naive,5,0.7357544550242101,263.38980000036827
voxceleb1\wav\id10862\2bn9i9re2yI\00010.wav,id10862,True,naive,5,1.01350891328617,251.0627999999997
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10762,True,naive,5,0.5557715128333487,246.17179999950167
voxceleb1\wav\id10756\3kvWhMqqhhA\00013.wav,id10756,True,naive,5,0.8090396260953395,262.9732999994303
voxceleb1\wav\id10736\8hMkhwBzaJY\00009.wav,id10736,True,naive,5,0.6821787200841171,283.4874000000127
voxceleb1\wav\id10400\UkZsd-dpZTg\00001.wav,id10400,True,naive,5,0.7318003798301886,264.31349999984377
voxceleb1\wav\id11175\9jq2l0AMcNA\00007.wav,id11175,True,naive,5,0.6399276254302254,280.09360000032757
voxceleb1\wav\id10592\K0YrTxZ9a4o\00003.wav,id10592,True,naive,5,0.7099531907188612,318.73820000146225
voxceleb1\wav\id10530\CKRWmWrEU00\00007.wav,id10530,True,naive,5,0.7542844848733097,324.03030000023136
voxceleb1\wav\id10736\QhWw4AxHRrQ\00002.wav,id10736,True,naive,5,0.6338848355395801,298.54840000007243
voxceleb1\wav\id10600\Pxh-ihSUOTk\00005.wav,id10600,True,naive,5,0.7070177541009115,325.068400001328
voxceleb1\wav\id10476\agQ0RfUEo14\00003.wav,id10476,True,naive,5,0.7217048508362546,301.39470000176516
voxceleb1\wav\id10900\Bcm3h0xffs8\00001.wav,id10900,True,naive,5,0.7188834755797215,295.08139999961713
voxceleb1\wav\id10456\Lrgya-GutUg\00009.wav,id10456,True,naive,5,0.7702893714644967,276.6172000010556
voxceleb1\wav\id10994\5GLhL4Km-_0\00009.wav,id10994,True,naive,5,0.732697243261802,268.382099999144
voxceleb1\wav\id10802\Alru9YC7xLc\00002.wav,id10802,True,naive,5,0.7194642447638538,272.86020000065037
voxceleb1\wav\id10508\8t97-YsuqpM\00011.wav,id10508,True,naive,5,0.8598933270388827,253.79490000159421
voxceleb1\wav\id11073\9sGEfsatKi8\00009.wav,id11073,True,naive,5,0.7057631247207545,260.404099999505
voxceleb1\wav\id10994\5GLhL4Km-_0\00018.wav,id10994,True,naive,5,0.7456849456407347,267.6652999998623
voxceleb1\wav\id10745\9NpQb6wgnNI\00001.wav,id10745,True,naive,5,0.8771960693729415,271.5552999998181
voxceleb1\wav\id11175\ceU3Lw9-d9M\00002.wav,id11175,True,naive,5,0.9113762308058156,258.99679999929504
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10736,True,naive,5,0.720059687306131,262.4321000002965
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10736,True,naive,5,0.6209040199257225,263.198900000134
voxceleb1\wav\id10456\Liau5LQUvcQ\00001.wav,id10456,True,naive,5,0.7074898145432739,257.53139999869745
voxceleb1\wav\id10824\Ez1o4NcC7pY\00005.wav,id10824,True,naive,5,0.704988923641944,266.8095999997604
voxceleb1\wav\id10762\3sfzgqqtbKM\00009.wav,id10762,True,naive,5,0.5084645289596124,276.5153999989707
voxceleb1\wav\id10824\FbKRFA9Efgc\00001.wav,id10824,True,naive,5,0.7445225669443944,283.0599999997503
voxceleb1\wav\id11142\Gicu1gUl6iw\00015.wav,id11142,True,naive,5,0.7615134990208716,257.99630000074103
voxceleb1\wav\id10802\FuJgSCtw2VA\00007.wav,id10802,True,naive,5,0.7451314873265079,269.3952999998146
voxceleb1\wav\id10329\EXBuk_FwHu0\00017.wav,id10329,True,naive,5,0.6346699049660548,315.8136999991257
voxceleb1\wav\id10875\bDzNAlq_PXY\00007.wav,id10530,False,naive,5,0.9670889009824833,316.07289999919885
voxceleb1\wav\id10476\agQ0RfUEo14\00001.wav,id10802,False,naive,5,0.9829815099607365,292.9861000011442
voxceleb1\wav\id11009\FUemeogd1lA\00007.wav,id10329,False,naive,5,0.8595507078156421,285.7879999992292
voxceleb1\wav\id10736\QU2_gJwqlrk\00001.wav,id10912,False,naive,5,0.8623067458837981,295.1570000004722
voxceleb1\wav\id11048\P8-Fq-2Atiw\00010.wav,id10802,False,naive,5,1.0521885257001562,289.70809999918856
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10645,False,naive,5,0.9069925887800583,272.43860000089626
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id10592,False,naive,5,0.8709629811375897,262.9476000001887
voxceleb1\wav\id10900\92CmdoV27Es\00001.wav,id10912,False,naive,5,0.9369185317826048,270.99079999970854
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11073,False,naive,5,0.5758284638985609,261.14849999976286
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id10530,False,naive,5,0.9319933361757672,265.3052999994543
voxceleb1\wav\id10756\3kvWhMqqhhA\00014.wav,id11083,False,naive,5,0.9492882697994766,278.2821000000695
voxceleb1\wav\id11009\FUemeogd1lA\00001.wav,id11112,False,naive,5,0.9487727191928791,258.7823000012577
voxceleb1\wav\id11112\BtvYf7-8Vr4\00006.wav,id10476,False,naive,5,0.9263044399087897,255.39419999950042
voxceleb1\wav\id10600\ILvCnoHCpMs\00003.wav,id10802,False,naive,5,1.1257107019925159,241.8070000003354
voxceleb1\wav\id11073\M44AVe_BcGE\00002.wav,id10400,False,naive,5,0.7497180665895067,259.127699999226
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id10946,False,naive,5,0.8925675071649015,256.31049999901734
voxceleb1\wav\id10400\UkZsd-dpZTg\00010.wav,id10456,False,naive,5,0.9701146505636016,273.1007000002137
voxceleb1\wav\id10946\QgAJv0CXl-4\00007.wav,id10802,False,naive,5,1.0727190626464789,268.3036999987962
voxceleb1\wav\id11045\5AQnA6DzZ80\00002.wav,id10900,False,naive,5,0.9042727973299703,267.15259999946284
voxceleb1\wav\id11142\2n8y1cwQoyo\00003.wav,id11112,False,naive,5,0.9083390400140511,259.0782000006584
voxceleb1\wav\id11142\Gicu1gUl6iw\00007.wav,id11073,False,naive,5,0.8408864625892594,283.32140000020445
voxceleb1\wav\id10921\B8oFwcURrps\00012.wav,id11112,False,naive,5,0.8164522853744272,283.5715999990498
voxceleb1\wav\id11073\9sGEfsatKi8\00010.wav,id11073,False,naive,5,0.628832263626927,346.8443000001571
voxceleb1\wav\id10530\B8oeUlhmqFE\00003.wav,id10508,False,naive,5,0.9676753907630324,305.44080000072427
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10824,False,naive,5,0.755877218290333,297.09340000044904
voxceleb1\wav\id10745\5EPvrY18MoQ\00009.wav,id10862,False,naive,5,0.9774916184238275,291.20119999970484
voxceleb1\wav\id10456\Liau5LQUvcQ\00001.wav,id10994,False,naive,5,1.0238443764707363,274.2300999998406
voxceleb1\wav\id10736\Wx-dJoKmZQk\00004.wav,id10508,False,naive,5,1.0384707120815364,257.3216999990109
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id10994,False,naive,5,1.0187240514323912,261.221700000533
voxceleb1\wav\id10745\9NpQb6wgnNI\00004.wav,id10802,False,naive,5,0.9606509873927299,270.10599999994156
voxceleb1\wav\id10950\8pDGaKmyWhU\00009.wav,id10921,False,naive,5,0.9689884065232509,264.9667000005138
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id10824,False,naive,5,0.9365279767695049,261.56950000040524
voxceleb1\wav\id10950\8pDGaKmyWhU\00006.wav,id10456,False,naive,5,0.8346452727630805,296.28150000098685
voxceleb1\wav\id10912\2yUgv3B_YcI\00013.wav,id11251,False,naive,5,0.8150207586181809,285.1512000015646
voxceleb1\wav\id10786\BP8Lsp8p8iY\00010.wav,bartek_m,False,naive,5,0.936443575143926,260.71289999890723
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id11045,False,naive,5,0.8987335417830671,265.9444999990228
voxceleb1\wav\id10736\Wx-dJoKmZQk\00001.wav,bartek_t,False,naive,5,0.9333108428200515,268.1267999996635
voxceleb1\wav\id10862\2bn9i9re2yI\00020.wav,id10456,False,naive,5,0.8917354144324581,257.4688000004244
voxceleb1\wav\id10745\5EPvrY18MoQ\00010.wav,id10797,False,naive,5,1.0166471243577895,258.6965999998938
voxceleb1\wav\id10862\2bn9i9re2yI\00013.wav,krzysiek,False,naive,5,0.9795171506458442,261.41290000123263
voxceleb1\wav\id11251\Dfid1LOxOT8\00004.wav,id11048,False,naive,5,0.8699203481931392,272.9047000011633
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,False,naive,5,0.6736387637549828,294.43630000059784
voxceleb1\wav\id10600\Pxh-ihSUOTk\00008.wav,id10900,False,naive,5,1.0261296305179968,289.9852999998984
voxceleb1\wav\id10645\a6IDMPJJh8c\00002.wav,id10476,False,naive,5,1.0114551532919567,292.4840999985463
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id10994,False,naive,5,0.9408242736963436,300.0381000001653
voxceleb1\wav\id11045\6YdMVTk-eJ8\00001.wav,id10786,False,naive,5,0.8498306934205258,305.96409999998286
voxceleb1\wav\id10756\3kvWhMqqhhA\00011.wav,id11073,False,naive,5,0.8592081328600771,323.0688999992708
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00003.wav,id10994,False,naive,5,1.1410213264718865,315.0838000001386
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10950,False,naive,5,1.0247337165081185,318.979899999249
voxceleb1\wav\id10862\2bn9i9re2yI\00009.wav,id11175,False,naive,5,0.9287482334811296,281.57389999978477
voxceleb1\wav\id11059\NbVrCKilytE\00002.wav,id10745,False,naive,5,1.0286304547617153,307.32759999955306
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id11073,False,naive,5,1.0267651161524158,300.1275999995414
voxceleb1\wav\id10950\8pDGaKmyWhU\00010.wav,id11142,False,naive,5,1.020671434499707,288.959799998338
voxceleb1\wav\id10900\92CmdoV27Es\00003.wav,id10456,False,naive,5,0.9099632992918072,274.770099998932
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10824,False,naive,5,0.8659763209197594,278.317700000116
voxceleb1\wav\id10862\2bn9i9re2yI\00010.wav,id10456,False,naive,5,0.9716931770251018,255.0124000008509
voxceleb1\wav\id10950\8pDGaKmyWhU\00005.wav,id11073,False,naive,5,0.9860041137220683,273.50750000005064
voxceleb1\wav\id10900\EWCiDtQ67bQ\00003.wav,id10994,False,naive,5,0.948651870386431,254.44529999913357
voxceleb1\wav\id10592\N6Xz7-IZvVo\00004.wav,id10797,False,naive,5,0.8243549652547667,265.7898999987083
voxceleb1\wav\id10530\B8oeUlhmqFE\00002.wav,id10600,False,naive,5,0.9239659200009189,259.4480999996449
voxceleb1\wav\id10900\Bcm3h0xffs8\00005.wav,id11251,False,naive,5,0.8875605632764644,288.109600000098
voxceleb1\wav\id10530\CKRWmWrEU00\00005.wav,id11009,False,naive,5,0.9896873642856971,281.1910000000353
voxceleb1\wav\id10600\RkI7NNeesVU\00001.wav,id10745,False,naive,5,0.9676204627637864,272.8673000001436
voxceleb1\wav\id10802\FuJgSCtw2VA\00007.wav,id10530,False,naive,5,0.9314837015036314,267.24860000103945
voxceleb1\wav\id10802\7DDauZk6s-M\00001.wav,id10329,False,naive,5,1.0549253963624534,266.9053999998141
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10745,False,naive,5,0.8982186028534688,281.79739999904996
voxceleb1\wav\id10875\bDzNAlq_PXY\00008.wav,id10797,False,naive,5,1.0129140427649115,280.2009999995789
voxceleb1\wav\id11175\9jq2l0AMcNA\00009.wav,id10756,False,naive,5,0.9411258601704596,314.55750000168337
voxceleb1\wav\id10824\Ez1o4NcC7pY\00002.wav,id10862,False,naive,5,1.119638626823452,308.4414000004472
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id10921,False,naive,5,0.9831166576631133,275.7328999996389
voxceleb1\wav\id10756\3kvWhMqqhhA\00002.wav,id10786,False,naive,5,0.9430920133001351,275.93569999953615
voxceleb1\wav\id10600\RkI7NNeesVU\00003.wav,id10824,False,naive,5,0.9688024179348325,268.2483000007778
voxceleb1\wav\id10736\Wx-dJoKmZQk\00002.wav,id10329,False,naive,5,1.0488324979901487,264.79419999850506
voxceleb1\wav\id11142\Gicu1gUl6iw\00012.wav,krzysiek,False,naive,5,1.0041885254176843,280.3382000001875
voxceleb1\wav\id10802\Hx-Zv22BEQU\00001.wav,id10645,False,naive,5,0.8954215225469861,281.7040999998426
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10476,False,naive,5,1.0047547715605576,269.4413999997778
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10921,False,naive,5,0.9693608133685216,274.1518000002543
voxceleb1\wav\id10946\CSMzcozTg08\00007.wav,id10946,False,naive,5,0.6434253428436283,263.5052000005089
voxceleb1\wav\id10802\7LcN6ETgW44\00002.wav,id10875,False,naive,5,1.1089564237008815,269.06610000150977
voxceleb1\wav\id10508\OZxQo0H6O28\00007.wav,id10762,False,naive,5,0.9395813456667889,274.3814999994356
voxceleb1\wav\id10592\K0YrTxZ9a4o\00002.wav,id10645,False,naive,5,0.8641521616163061,277.44560000064666
voxceleb1\wav\id11059\NbVrCKilytE\00001.wav,krzysiek,False,naive,5,0.9136968987703569,277.67449999919336
voxceleb1\wav\id10762\3sfzgqqtbKM\00005.wav,bartek_m,False,naive,5,0.9764940549533431,285.75220000129775
voxceleb1\wav\id10400\UkZsd-dpZTg\00005.wav,id10508,False,naive,5,0.990300603575914,308.91650000012305
voxceleb1\wav\id10530\CKRWmWrEU00\00002.wav,id10862,False,naive,5,1.0611709681992598,262.0800999993662
voxceleb1\wav\id10592\K0YrTxZ9a4o\00003.wav,id11251,False,naive,5,0.6142361286746051,288.2926000002044
voxceleb1\wav\id10762\3nd2hWTR0LQ\00003.wav,krzysiek,False,naive,5,0.9785823002811149,260.2368000007118
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id10508,False,naive,5,0.9264655317996959,285.28730000107316
voxceleb1\wav\id10745\GeM07WoKPRQ\00007.wav,id10762,False,naive,5,0.9199434370123566,307.9619999989518
voxceleb1\wav\id11045\HewcG4UqpIU\00002.wav,bartek_m,False,naive,5,1.0081094865428624,346.2078000011388
voxceleb1\wav\id11073\M44AVe_BcGE\00001.wav,id11009,False,naive,5,1.0237707445038766,304.95019999943906
voxceleb1\wav\id10786\9w-EimtMXWs\00009.wav,id10802,False,naive,5,0.9238634655316504,289.1336000011506
voxceleb1\wav\id10600\Pxh-ihSUOTk\00007.wav,id10824,False,naive,5,0.9212734161073616,292.4323999995977
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00005.wav,id11048,False,naive,5,0.9273505637403623,289.0551999989839
voxceleb1\wav\id11059\89FrzqI2x0A\00007.wav,id11059,False,naive,5,0.7425413328749232,260.2588999998261
voxceleb1\wav\id10530\CKRWmWrEU00\00006.wav,id11009,False,naive,5,0.9348975746089953,255.38909999886528
voxceleb1\wav\id11142\Gicu1gUl6iw\00002.wav,id10736,False,naive,5,0.9711205413604405,261.73019999987446
voxceleb1\wav\id10994\5GLhL4Km-_0\00020.wav,id10875,False,naive,5,0.9961950594235652,264.44309999897087
voxceleb1\wav\id10912\2yUgv3B_YcI\00018.wav,id11048,False,naive,5,0.9576010454800918,278.29709999969054
voxceleb1\wav\id10786\BP8Lsp8p8iY\00006.wav,id10756,False,naive,5,0.9442117818178947,261.5913999998156
voxceleb1\wav\id10912\2yUgv3B_YcI\00019.wav,krzysiek,False,naive,5,0.9242690286027113,262.8584999984014
voxceleb1\wav\id10736\QU2_gJwqlrk\00002.wav,id10508,False,naive,5,1.0537786851017912,257.8864999995858
voxceleb1\wav\id10530\7Qk9YtRpUe0\00002.wav,id11048,False,naive,5,1.0034515470770122,252.4057000009634
voxceleb1\wav\id10530\B8oeUlhmqFE\00007.wav,id10476,False,naive,5,0.9744948419242185,266.80490000035206
voxceleb1\wav\id11251\AvV4LWBq00g\00002.wav,id10400,False,naive,5,0.9631980168710582,258.2886000000144
voxceleb1\wav\id10786\9w-EimtMXWs\00012.wav,id10600,False,naive,5,0.849976822057198,265.16869999977644
voxceleb1\wav\id11251\Drcw9TLFNb0\00001.wav,id11048,False,naive,5,0.8353256218744467,259.6732999991218
voxceleb1\wav\id11009\SiQyvjzbTp8\00003.wav,id10921,False,naive,5,1.0414323608224005,268.7769999993179
voxceleb1\wav\id10508\OZxQo0H6O28\00002.wav,id10950,False,naive,5,1.0088750291704693,254.46769999871321
voxceleb1\wav\id10921\3eOLzFdEjYU\00002.wav,id10921,False,naive,5,0.7883333111726127,274.84499999991385
voxceleb1\wav\id10476\O_k91Sbd0vw\00001.wav,id11048,False,naive,5,0.967106446733905,314.0372000016214
voxceleb1\wav\id10994\5GLhL4Km-_0\00004.wav,id10994,False,naive,5,0.7619679376444315,290.35449999901175
voxceleb1\wav\id10921\9tW_4EHjdZs\00001.wav,id10862,False,naive,5,1.0945526324868122,296.41049999918323
voxceleb1\wav\id11142\Gicu1gUl6iw\00016.wav,id10508,False,naive,5,1.1258562289430991,288.42939999958617
voxceleb1\wav\id10824\BgTZDSJKLks\00001.wav,bartek_m,False,naive,5,1.0680307763197594,321.7123000013089
voxceleb1\wav\id10950\AN6ap6hG9OI\00002.wav,id10862,False,naive,5,1.0479601910958964,285.9771000003093
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10824,True,naive,10,0.8819718373659609,257.90190000043367
voxceleb1\wav\id10592\K0YrTxZ9a4o\00001.wav,id10592,True,naive,10,0.8961548824377038,264.739100000952
