wav_path,claimed_id,genuine,codec,bitrate_kbps,distance,latency_ms
voxceleb1\wav\id10946\QgAJv0CXl-4\00006.wav,id10946,True,mp3,128,0.511894832662035,822.702899997239
voxceleb1\wav\id10797\HhonN5s8GhQ\00001.wav,id10797,True,mp3,128,0.4984755693496188,1019.1657999966992
voxceleb1\wav\id10508\EDU4oSS3pow\00002.wav,id10508,True,mp3,128,0.6468403256419033,932.6350999981514
voxceleb1\wav\id10950\8pDGaKmyWhU\00007.wav,id10950,True,mp3,128,0.4814313409711598,841.3419999997132
voxceleb1\wav\id11045\HewcG4UqpIU\00009.wav,id11045,True,mp3,128,0.34784714761591207,1533.1213000026764
voxceleb1\wav\id10921\B8oFwcURrps\00008.wav,id10921,True,mp3,128,0.34410768055183816,1282.8432000023895
voxceleb1\wav\id10476\O_k91Sbd0vw\00002.wav,id10476,True,mp3,128,0.33064260987136884,1113.897099996393
voxceleb1\wav\id10994\5GLhL4Km-_0\00018.wav,id10994,True,mp3,128,0.3410712617273468,935.2137999958359
voxceleb1\wav\id10745\GeM07WoKPRQ\00006.wav,id10745,True,mp3,128,0.30311040951557755,856.4906999963569
voxceleb1\wav\id10862\2bn9i9re2yI\00011.wav,id10862,True,mp3,128,0.4390065012545238,803.1637999956729
voxceleb1\wav\id11112\F-f32mt56js\00006.wav,id11112,True,mp3,128,0.32793938207171713,956.9577999936882
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10824,True,mp3,128,0.4139064169184121,940.0401000020793
voxceleb1\wav\id10645\OY_D-xhu9U8\00001.wav,id10645,True,mp3,128,0.39259169419201834,940.7150999977603
voxceleb1\wav\id11175\ixpTkk5wuWY\00001.wav,id11175,True,mp3,128,0.5455277408805377,1163.6498000007123
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11073,True,mp3,128,0.25225254813720677,840.4286000004504
voxceleb1\wav\id10862\2bn9i9re2yI\00024.wav,id10862,True,mp3,128,0.3095019765801055,1154.156199998397
voxceleb1\wav\id10900\Bcm3h0xffs8\00002.wav,id10900,True,mp3,128,0.35474616992868646,920.1841999965836
voxceleb1\wav\id10329\EXBuk_FwHu0\00026.wav,id10329,True,mp3,128,0.2731103404800548,940.1863999955822
voxceleb1\wav\id11009\FUemeogd1lA\00007.wav,id11009,True,mp3,128,0.29239590316962194,868.4761999975308
voxceleb1\wav\id10762\3sfzgqqtbKM\00005.wav,id10762,True,mp3,128,0.3944779453227636,947.0639999999548
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10530,True,mp3,128,0.4512574468199806,774.1148999994039
voxceleb1\wav\id10592\K0YrTxZ9a4o\00001.wav,id10592,True,mp3,128,0.46136814269815307,938.5762000019895
voxceleb1\wav\id10400\UkZsd-dpZTg\00005.wav,id10400,True,mp3,128,0.4674052479341543,951.444199999969
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10946,True,mp3,128,0.549572630782632,938.4047999992617
voxceleb1\wav\id10329\EXBuk_FwHu0\00009.wav,id10329,True,mp3,128,0.3822730954661947,613.3189999964088
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id10756,True,mp3,128,0.3530535229692625,1066.9787000006181
voxceleb1\wav\id10756\3kvWhMqqhhA\00006.wav,id10756,True,mp3,128,0.37020746646233627,1048.3912999989116
voxceleb1\wav\id10946\CSMzcozTg08\00007.wav,id10946,True,mp3,128,0.32498690923403184,969.9882999993861
voxceleb1\wav\id10900\Bcm3h0xffs8\00003.wav,id10900,True,mp3,128,0.374982872762217,778.1313000014052
voxceleb1\wav\id10862\2bn9i9re2yI\00010.wav,id10862,True,mp3,128,0.31611000218030716,877.0476999998209
voxceleb1\wav\id10756\3kvWhMqqhhA\00007.wav,id10756,True,mp3,128,0.48503715114944224,1026.978900001268
voxceleb1\wav\id11175\9jq2l0AMcNA\00007.wav,id11175,True,mp3,128,0.3813934366658257,1118.1861000004574
voxceleb1\wav\id10756\3kvWhMqqhhA\00010.wav,id10756,True,mp3,128,0.3748170323794132,1171.4189999984228
voxceleb1\wav\id11045\7j6p92te7lY\00001.wav,id11045,True,mp3,128,0.368131909776667,1052.9874999992899
voxceleb1\wav\id10456\Lrgya-GutUg\00006.wav,id10456,True,mp3,128,0.4252857959285563,1040.7966999991913
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10508,True,mp3,128,0.7276369701971981,881.0060000032536
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id10745,True,mp3,128,0.4343763321292484,770.4120000053081
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id11142,True,mp3,128,0.3547738824683968,967.566799998167
voxceleb1\wav\id10645\PpufCRHg9os\00002.wav,id10645,True,mp3,128,0.3282851153547528,1059.4444000016665
voxceleb1\wav\id10994\5GLhL4Km-_0\00022.wav,id10994,True,mp3,128,0.4379167581161304,985.1481000005151
voxceleb1\wav\id10797\BDhnUQwGYAo\00012.wav,id10797,True,mp3,128,0.5288807438478547,867.7730999988853
voxceleb1\wav\id10824\Ez1o4NcC7pY\00004.wav,id10824,True,mp3,128,0.3529521351678512,912.8831000052742
voxceleb1\wav\id10329\EXBuk_FwHu0\00012.wav,id10329,True,mp3,128,0.35828045496965233,784.7107999987202
voxceleb1\wav\id10645\PpufCRHg9os\00007.wav,id10645,True,mp3,128,0.209185519983203,754.8902000053204
voxceleb1\wav\id10600\RkI7NNeesVU\00002.wav,id10600,True,mp3,128,0.46830168244353654,930.5773000014597
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,id10797,True,mp3,128,0.4856777675165551,1533.4551000050851
voxceleb1\wav\id11142\Gicu1gUl6iw\00013.wav,id11142,True,mp3,128,0.44535309466226547,1181.8896000040695
voxceleb1\wav\id10946\CSMzcozTg08\00006.wav,id10946,True,mp3,128,0.3332548066241001,1254.7873000003165
voxceleb1\wav\id11112\FUiiruCPVTI\00001.wav,id11112,True,mp3,128,0.43168361526944665,951.7654000010225
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id11045,True,mp3,128,0.3492210267759488,714.4576999999117
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10645,True,mp3,128,0.2610536647614887,704.4065000009141
voxceleb1\wav\id10950\8pDGaKmyWhU\00002.wav,id10950,True,mp3,128,0.5008016933533368,690.1718000008259
voxceleb1\wav\id11073\X2JQAUc-vnc\00005.wav,id11073,True,mp3,128,0.31006862151672765,798.6578999989433
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10736,True,mp3,128,0.5563125747767388,707.8207000013208
voxceleb1\wav\id10802\Alru9YC7xLc\00001.wav,id10762,False,mp3,128,0.9495778884538729,601.9230000019888
voxceleb1\wav\id10786\CWtlsidCW0w\00004.wav,id11175,False,mp3,128,0.9752054453225001,938.7093000041205
voxceleb1\wav\id11048\P8-Fq-2Atiw\00002.wav,bartek_m,False,mp3,128,0.9774553895738762,1181.3429999965592
voxceleb1\wav\id10786\BP8Lsp8p8iY\00002.wav,id10786,False,mp3,128,0.4178111564363113,1138.8401000003796
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id11045,False,mp3,128,0.8871452058600533,865.9121000018786
voxceleb1\wav\id10476\HvleHkiBb3s\00004.wav,id10824,False,mp3,128,1.0600959331005264,912.6284000012674
voxceleb1\wav\id10786\BP8Lsp8p8iY\00006.wav,id10756,False,mp3,128,0.9191209659005518,809.7926000045845
voxceleb1\wav\id10736\8hMkhwBzaJY\00009.wav,id11073,False,mp3,128,1.0114440444119828,889.0657999945688
voxceleb1\wav\id10476\O_k91Sbd0vw\00001.wav,id11048,False,mp3,128,0.8820418979207543,697.7744999967399
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10530,False,mp3,128,0.9435866572061853,887.5685000020894
voxceleb1\wav\id10862\2bn9i9re2yI\00026.wav,id10900,False,mp3,128,1.0327740433013877,942.5499999997555
voxceleb1\wav\id11073\9sGEfsatKi8\00003.wav,id11073,False,mp3,128,0.35300803049527263,1068.0749000021024
voxceleb1\wav\id10508\OZxQo0H6O28\00003.wav,id10786,False,mp3,128,0.9992203904791277,797.5905000057537
voxceleb1\wav\id10786\BP8Lsp8p8iY\00003.wav,id10456,False,mp3,128,0.9189144642016067,961.1311000044225
voxceleb1\wav\id11009\77WS8eN5h3s\00009.wav,id11083,False,mp3,128,0.7838817259064887,1005.9853999991901
voxceleb1\wav\id11048\P8-Fq-2Atiw\00010.wav,id10802,False,mp3,128,0.9802824788351301,854.8185999970883
voxceleb1\wav\id11048\P8-Fq-2Atiw\00008.wav,id10592,False,mp3,128,0.9049280426449127,927.942800000892
voxceleb1\wav\id10797\HlvtkeRBKv0\00002.wav,id10600,False,mp3,128,0.9552323873798884,806.3133999967249
voxceleb1\wav\id10875\bDzNAlq_PXY\00014.wav,id10824,False,mp3,128,0.901982388814779,834.2288000058034
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id10645,False,mp3,128,1.0049889069466411,1061.5213999990374
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10476,False,mp3,128,0.8234422244350137,924.6140999966883
voxceleb1\wav\id10797\BDhnUQwGYAo\00010.wav,id10645,False,mp3,128,0.9687253871396408,787.0582999967155
voxceleb1\wav\id10329\EXBuk_FwHu0\00015.wav,id10645,False,mp3,128,1.0085200431185624,970.959700003732
voxceleb1\wav\id11251\Dfid1LOxOT8\00003.wav,id11251,False,mp3,128,0.3413060684301189,888.9860999988741
voxceleb1\wav\id11048\P8-Fq-2Atiw\00006.wav,id10600,False,mp3,128,0.9623237970032238,1216.5298000036273
voxceleb1\wav\id10824\Ez1o4NcC7pY\00002.wav,id10862,False,mp3,128,0.8987729379677221,902.6108000034583
voxceleb1\wav\id10912\2yUgv3B_YcI\00014.wav,bartek_m,False,mp3,128,1.0158836130973385,1122.6489999971818
voxceleb1\wav\id11112\BtvYf7-8Vr4\00004.wav,id11009,False,mp3,128,1.006002812320607,752.5139999997918
voxceleb1\wav\id10900\6ciWZe60ahQ\00008.wav,id10900,False,mp3,128,0.322776461453105,854.9153999992996
voxceleb1\wav\id10921\3eOLzFdEjYU\00003.wav,id10645,False,mp3,128,0.9690924735844575,827.799300001061
voxceleb1\wav\id11059\NvZ7wAj3STs\00001.wav,id10994,False,mp3,128,0.9714568075017415,822.5263999993331
voxceleb1\wav\id11175\9jq2l0AMcNA\00016.wav,id10329,False,mp3,128,0.955203515899743,818.7097999980324
voxceleb1\wav\id11009\FUemeogd1lA\00003.wav,id10824,False,mp3,128,0.8081457343560697,1190.4027000055066
voxceleb1\wav\id11142\Gicu1gUl6iw\00013.wav,id10762,False,mp3,128,0.880479885295074,1278.4358999997494
voxceleb1\wav\id11142\Gicu1gUl6iw\00005.wav,id11009,False,mp3,128,0.8542324393526958,1298.088400006236
voxceleb1\wav\id11009\FUemeogd1lA\00006.wav,id10802,False,mp3,128,0.9814847058438269,1215.9508999975515
voxceleb1\wav\id10946\MfNAynX19H8\00001.wav,id10802,False,mp3,128,1.128131982120059,949.0910999957123
voxceleb1\wav\id11059\NbVrCKilytE\00004.wav,id11048,False,mp3,128,0.939406357307841,833.6265000034473
voxceleb1\wav\id10530\CKRWmWrEU00\00006.wav,id11009,False,mp3,128,1.0410720283729322,817.6617999997688
voxceleb1\wav\id10875\bDzNAlq_PXY\00011.wav,id10786,False,mp3,128,0.8269239650588797,870.970900003158
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10950,False,mp3,128,1.0594982738808163,1196.428499999456
voxceleb1\wav\id11251\Drcw9TLFNb0\00003.wav,id10645,False,mp3,128,0.8776487475803337,1079.960499999288
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id10530,False,mp3,128,0.9216964805452887,1478.7126000010176
voxceleb1\wav\id11048\OuwCMPV7hxs\00001.wav,id10762,False,mp3,128,0.8606188224087604,1398.0634000035934
voxceleb1\wav\id10756\3kvWhMqqhhA\00012.wav,id10592,False,mp3,128,0.901729446013771,1167.113600000448
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10802,False,mp3,128,0.9542349822899915,882.0617999954266
voxceleb1\wav\id10762\1ZWoxzrBYH8\00010.wav,id10802,False,mp3,128,0.9243627565914309,861.2060000014026
voxceleb1\wav\id10756\3kvWhMqqhhA\00013.wav,id11059,False,mp3,128,0.8466580165062546,1042.7656999963801
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10762,False,mp3,128,0.9854032931328648,938.6676999929477
voxceleb1\wav\id10900\Bcm3h0xffs8\00002.wav,id10994,False,mp3,128,0.8948014424567623,725.2236999993329
voxceleb1\wav\id10900\EWCiDtQ67bQ\00003.wav,id10994,False,mp3,128,0.9147297909436535,1270.4612999950768
voxceleb1\wav\id11059\JWO7SPC-VmU\00002.wav,id11251,False,mp3,128,0.9547115485028933,1282.6319000014337
voxceleb1\wav\id11142\Gicu1gUl6iw\00006.wav,id10900,False,mp3,128,1.0016359825453176,852.8006999986246
voxceleb1\wav\id11083\e216s0XVJIA\00003.wav,id11142,False,mp3,128,0.8817201930247858,935.1890999969328
voxceleb1\wav\id10950\8pDGaKmyWhU\00006.wav,id10456,False,mp3,128,1.0738482304405172,1096.0099000003538
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id11251,False,mp3,128,0.8973692769897191,1023.7246000033338
voxceleb1\wav\id10994\5GLhL4Km-_0\00018.wav,id11251,False,mp3,128,1.0104730817360355,894.2964999951073
voxceleb1\wav\id10600\Pxh-ihSUOTk\00007.wav,id10824,False,mp3,128,0.9604582236125022,1096.0954000038328
voxceleb1\wav\id10508\EDU4oSS3pow\00005.wav,id11059,False,mp3,128,1.0483491940342158,1029.0806000048178
voxceleb1\wav\id10456\Lrgya-GutUg\00007.wav,id10912,False,mp3,128,0.913105683602026,914.7631000014371
voxceleb1\wav\id10592\PDfBidpJ5Jc\00002.wav,id10600,False,mp3,128,0.8684871008411601,739.221700001508
voxceleb1\wav\id11175\9jq2l0AMcNA\00012.wav,id10645,False,mp3,128,1.0020783110228475,844.1431000028388
voxceleb1\wav\id11048\P8-Fq-2Atiw\00011.wav,id10824,False,mp3,128,0.8807712466330527,1108.1861999991816
voxceleb1\wav\id10592\N6Xz7-IZvVo\00001.wav,id10994,False,mp3,128,1.001561469187945,920.3525999982958
voxceleb1\wav\id10600\Pxh-ihSUOTk\00002.wav,bartek_m,False,mp3,128,0.7864759170014316,905.956900001911
voxceleb1\wav\id10786\9w-EimtMXWs\00011.wav,id10645,False,mp3,128,0.879344386358692,890.426000005391
voxceleb1\wav\id10950\AN6ap6hG9OI\00002.wav,id10862,False,mp3,128,0.994348161701984,727.2905999998329
voxceleb1\wav\id10946\QgAJv0CXl-4\00003.wav,id10994,False,mp3,128,1.078927068377856,735.9978999957093
voxceleb1\wav\id11112\BtvYf7-8Vr4\00005.wav,id10786,False,mp3,128,0.9129205316290113,954.5459000000847
voxceleb1\wav\id10508\8t97-YsuqpM\00011.wav,id10994,False,mp3,128,0.989808914012932,914.872600005765
voxceleb1\wav\id10736\Wx-dJoKmZQk\00004.wav,id10508,False,mp3,128,0.9326086434432673,951.0706000000937
voxceleb1\wav\id11083\WQrVyLYxYKE\00002.wav,id11112,False,mp3,128,0.9043798497535765,1011.6800999967381
voxceleb1\wav\id10946\MSCo-Dauf1M\00001.wav,id11045,False,mp3,128,0.9327074446156371,1108.3579999976791
voxceleb1\wav\id11059\9ow-Q4wUAgc\00006.wav,id10802,False,mp3,128,1.0107037041892255,1086.2033000012161
voxceleb1\wav\id11073\X2JQAUc-vnc\00004.wav,id10756,False,mp3,128,0.8494872554496171,1017.7617000008468
voxceleb1\wav\id10950\8pDGaKmyWhU\00007.wav,id11142,False,mp3,128,0.9124504325281729,731.1831999977585
voxceleb1\wav\id11048\O8yIcoe2doA\00003.wav,id10476,False,mp3,128,0.8046025998612134,742.1283000003314
voxceleb1\wav\id10756\3kvWhMqqhhA\00003.wav,id11045,False,mp3,128,0.8906149709742568,839.2510999983642
voxceleb1\wav\id10950\8pDGaKmyWhU\00005.wav,id11073,False,mp3,128,0.9372227042651924,769.7151999964262
voxceleb1\wav\id11112\BtvYf7-8Vr4\00006.wav,id10476,False,mp3,128,0.9486572263682493,838.4129999976722
voxceleb1\wav\id10745\5EPvrY18MoQ\00009.wav,id10862,False,mp3,128,0.8932558126417239,886.2225999982911
voxceleb1\wav\id11112\FUiiruCPVTI\00002.wav,id11175,False,mp3,128,0.8901990588962587,906.9949999975506
voxceleb1\wav\id10912\2yUgv3B_YcI\00015.wav,id11045,False,mp3,128,1.0048246118382727,1235.4084999969928
voxceleb1\wav\id11045\2miKTQb6chA\00009.wav,id10912,False,mp3,128,0.9226185817025114,1385.5884000004153
voxceleb1\wav\id10530\B8oeUlhmqFE\00001.wav,id10736,False,mp3,128,0.9444627003271261,925.1905000055558
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10476,False,mp3,128,0.957160293797059,850.8413000017754
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10508,False,mp3,128,0.9388083335684532,762.931799996295
voxceleb1\wav\id10921\B8oFwcURrps\00011.wav,id11045,False,mp3,128,0.9361060837610112,746.6507999997702
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,bartek_t,False,mp3,128,0.9714127223972594,855.4999000043608
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id10476,False,mp3,128,1.0096937753688222,980.8999000015319
voxceleb1\wav\id10329\EXBuk_FwHu0\00014.wav,id10946,False,mp3,128,0.963021193849867,1172.192099998938
voxceleb1\wav\id10456\L6TBYanT-fQ\00002.wav,id10736,False,mp3,128,0.8874528955701322,1002.0869999934803
voxceleb1\wav\id11073\9sGEfsatKi8\00009.wav,id11251,False,mp3,128,0.9005056419062871,706.9979000007152
voxceleb1\wav\id10862\2bn9i9re2yI\00019.wav,id10862,False,mp3,128,0.28097798142127506,750.8971999995993
voxceleb1\wav\id11009\SiQyvjzbTp8\00001.wav,id11251,False,mp3,128,0.8599858418757549,778.2739000031142
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00003.wav,id11142,False,mp3,128,0.963392545274124,1399.203300003137
voxceleb1\wav\id10645\OY_D-xhu9U8\00007.wav,id10456,False,mp3,128,0.9858932001777901,849.215499998536
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10745,False,mp3,128,0.9776038077017859,799.0261000013561
voxceleb1\wav\id10476\agQ0RfUEo14\00002.wav,id10762,False,mp3,128,0.9748767724377143,1048.4537000011187
voxceleb1\wav\id10912\3efhGhqizHg\00003.wav,id11048,False,mp3,128,0.8833743714733856,820.4826000001049
voxceleb1\wav\id10802\FuJgSCtw2VA\00008.wav,id10802,True,aac,32,0.4370800619465133,940.8286999969278
voxceleb1\wav\id10862\2bn9i9re2yI\00009.wav,id10862,True,aac,32,0.26237852837325226,975.0473999956739
voxceleb1\wav\id11251\9h3PzQ9kL4w\00001.wav,id11251,True,aac,32,0.6151208746699388,821.5911999941454
voxceleb1\wav\id10900\Bcm3h0xffs8\00007.wav,id10900,True,aac,32,0.34939177910001473,1019.5332000002963
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id11048,True,aac,32,0.33194854451198896,1254.4915000034962
voxceleb1\wav\id10400\UkZsd-dpZTg\00002.wav,id10400,True,aac,32,0.5026013305394657,1072.2240000031888
voxceleb1\wav\id10900\6ciWZe60ahQ\00010.wav,id10900,True,aac,32,0.32055773466585014,887.8777000063565
voxceleb1\wav\id10530\B8oeUlhmqFE\00006.wav,id10530,True,aac,32,0.433576479823124,982.3842000041623
voxceleb1\wav\id10950\8pDGaKmyWhU\00011.wav,id10950,True,aac,32,0.5007503271697862,932.6677999997628
voxceleb1\wav\id10797\BDhnUQwGYAo\00009.wav,id10797,True,aac,32,0.5057980133781969,1109.2379000037909
voxceleb1\wav\id11059\89FrzqI2x0A\00005.wav,id11059,True,aac,32,0.36059399653888835,961.2573999984306
voxceleb1\wav\id10946\NdrTWoGwC7k\00006.wav,id10946,True,aac,32,0.6089975504214239,1447.5194999977248
voxceleb1\wav\id10762\3sfzgqqtbKM\00001.wav,id10762,True,aac,32,0.3630199865597571,1195.2538000041386
voxceleb1\wav\id10329\EXBuk_FwHu0\00023.wav,id10329,True,aac,32,0.31479726693621424,1196.515499999805
voxceleb1\wav\id10736\Wx-dJoKmZQk\00001.wav,id10736,True,aac,32,0.4656174301779715,1011.2424000035389
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,True,aac,32,0.3815962055214486,750.8385999972234
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id11112,True,aac,32,0.467157008440821,948.9133999959449
voxceleb1\wav\id10900\EWCiDtQ67bQ\00001.wav,id10900,True,aac,32,0.38318830071275545,954.2198999988614
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10824,True,aac,32,0.4598320844987486,957.0397999996203
voxceleb1\wav\id10756\3kvWhMqqhhA\00001.wav,id10756,True,aac,32,0.4821481975451698,1252.4808000016492
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10736,True,aac,32,0.47545619778183856,1205.081499996595
voxceleb1\wav\id10950\8pDGaKmyWhU\00002.wav,id10950,True,aac,32,0.5004632591958172,1219.8962999973446
voxceleb1\wav\id11142\2n8y1cwQoyo\00004.wav,id11142,True,aac,32,0.4379094856281197,763.2463999980246
voxceleb1\wav\id11083\G2ktKa3zK-g\00003.wav,id11083,True,aac,32,0.38178698331730454,978.1733999989228
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10762,True,aac,32,0.18732016856908817,969.4859000010183
voxceleb1\wav\id10400\UkZsd-dpZTg\00006.wav,id10400,True,aac,32,0.5034548811044226,819.1383000012138
voxceleb1\wav\id10994\5GLhL4Km-_0\00022.wav,id10994,True,aac,32,0.4452646395939923,819.6736000027158
voxceleb1\wav\id10824\BgTZDSJKLks\00003.wav,id10824,True,aac,32,0.41604753377932435,1054.8545999990893
voxceleb1\wav\id10530\B8oeUlhmqFE\00007.wav,id10530,True,aac,32,0.5272806098371341,924.4506999966688
voxceleb1\wav\id10400\QS6RrYT7KKM\00006.wav,id10400,True,aac,32,0.4477630884495787,871.9655999957467
voxceleb1\wav\id10476\agQ0RfUEo14\00008.wav,id10476,True,aac,32,0.4995774865005024,869.4680999979028
voxceleb1\wav\id11045\2miKTQb6chA\00009.wav,id11045,True,aac,32,0.23955419149093404,1194.9313000004622
voxceleb1\wav\id11048\O8yIcoe2doA\00009.wav,id11048,True,aac,32,0.26617795939453814,1394.4221999990987
voxceleb1\wav\id11083\WQrVyLYxYKE\00001.wav,id11083,True,aac,32,0.46101674748674637,1088.0926000027102
voxceleb1\wav\id11112\BtvYf7-8Vr4\00004.wav,id11112,True,aac,32,0.39231494705225833,1277.6196999984677
voxceleb1\wav\id10400\T2huaLHjXY0\00001.wav,id10400,True,aac,32,0.622782602613033,1008.0496000009589
voxceleb1\wav\id11009\SiQyvjzbTp8\00003.wav,id11009,True,aac,32,0.36498688322960515,1016.9890000033774
voxceleb1\wav\id10508\8t97-YsuqpM\00009.wav,id10508,True,aac,32,0.3532760930855675,734.1311999989557
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id11048,True,aac,32,0.4337593676799467,811.8697999962023
voxceleb1\wav\id11073\X2JQAUc-vnc\00004.wav,id11073,True,aac,32,0.33118261467986354,843.7155999999959
voxceleb1\wav\id10329\EXBuk_FwHu0\00024.wav,id10329,True,aac,32,0.3988380881396699,1026.8601999996463
voxceleb1\wav\id11083\WQrVyLYxYKE\00006.wav,id11083,True,aac,32,0.5005043192073719,1020.5793999994057
voxceleb1\wav\id10329\EXBuk_FwHu0\00012.wav,id10329,True,aac,32,0.38275913105039117,968.6033999969368
voxceleb1\wav\id10994\8s305d0nSog\00001.wav,id10994,True,aac,32,0.3680732545393791,1244.5006999987527
voxceleb1\wav\id11048\O8yIcoe2doA\00006.wav,id11048,True,aac,32,0.4303483966816438,946.7211000010138
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10824,True,aac,32,0.38782885348674223,824.7730000002775
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10508,True,aac,32,0.735502061865015,940.1928999941447
voxceleb1\wav\id10950\AN6ap6hG9OI\00001.wav,id10950,True,aac,32,0.4333022026450065,1111.011500004679
voxceleb1\wav\id10756\3kvWhMqqhhA\00013.wav,id10756,True,aac,32,0.3479139000089083,968.5494000004837
voxceleb1\wav\id10994\5GLhL4Km-_0\00013.wav,id10994,True,aac,32,0.3746411289929763,889.790000001085
voxceleb1\wav\id10824\Ez1o4NcC7pY\00006.wav,id10824,True,aac,32,0.49355825294498734,850.1611000028788
voxceleb1\wav\id10745\GeM07WoKPRQ\00002.wav,id10745,True,aac,32,0.30878124225673564,1007.3548000000301
voxceleb1\wav\id10329\EXBuk_FwHu0\00019.wav,id10329,True,aac,32,0.3725941088709742,786.7400999966776
voxceleb1\wav\id10476\O_k91Sbd0vw\00003.wav,id10476,True,aac,32,0.44242048050671834,1006.197599999723
voxceleb1\wav\id11073\M44AVe_BcGE\00002.wav,id11073,True,aac,32,0.4596016901837481,1022.3083999953815
voxceleb1\wav\id10950\ABumGmJrM4U\00001.wav,id10950,True,aac,32,0.5558610596261004,959.337799999048
voxceleb1\wav\id11059\9ow-Q4wUAgc\00004.wav,id11059,True,aac,32,0.364380261034535,982.3434999998426
voxceleb1\wav\id11083\eDauJA9iVes\00001.wav,id11083,True,aac,32,0.4445324437600666,889.3518000040785
voxceleb1\wav\id10875\bDzNAlq_PXY\00009.wav,id10875,True,aac,32,0.3113936045528515,994.105199999467
voxceleb1\wav\id10756\3kvWhMqqhhA\00008.wav,id10756,True,aac,32,0.3357235806179495,1044.0547000034712
voxceleb1\wav\id10946\QgAJv0CXl-4\00004.wav,id10946,True,aac,32,0.48623226181346135,906.2375000066822
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10824,True,aac,32,0.44778091269224385,826.5162999960012
voxceleb1\wav\id10592\8IIwLtU_XrQ\00004.wav,id10592,True,aac,32,0.4670645106950191,789.4769000049564
voxceleb1\wav\id10862\2bn9i9re2yI\00021.wav,id10862,True,aac,32,0.2599770043834956,1144.1763999973773
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10802,True,aac,32,0.5093081748571396,1079.5188000047347
voxceleb1\wav\id10824\EPj8oj_wjI4\00002.wav,id10824,True,aac,32,0.3443476607686422,1161.6328000018257
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10762,True,aac,32,0.42530886409743884,1039.0228000032948
voxceleb1\wav\id10600\Pxh-ihSUOTk\00002.wav,id10600,True,aac,32,0.34006621402623705,632.9150000019581
voxceleb1\wav\id10824\FbKRFA9Efgc\00003.wav,id10824,True,aac,32,0.4301447445186092,980.2840000047581
voxceleb1\wav\id10736\QhWw4AxHRrQ\00001.wav,id10736,True,aac,32,0.5279126822092934,921.0731999992277
voxceleb1\wav\id10912\2yUgv3B_YcI\00021.wav,id10912,True,aac,32,0.3568490194213333,1209.132200005115
voxceleb1\wav\id10912\2yUgv3B_YcI\00018.wav,id10912,True,aac,32,0.33255384195410487,1120.9956999955466
voxceleb1\wav\id11045\HewcG4UqpIU\00001.wav,id11045,True,aac,32,0.28768343846275013,1121.4149000006728
voxceleb1\wav\id10592\8IIwLtU_XrQ\00003.wav,id10592,True,aac,32,0.3517019608423586,1123.6304999983986
voxceleb1\wav\id10950\9Mp7dxHrLSo\00001.wav,id10950,True,aac,32,0.5056916151799523,1015.7538999992539
voxceleb1\wav\id10592\8IIwLtU_XrQ\00002.wav,id10592,True,aac,32,0.4171247256995344,872.9649000015343
