wav_path,claimed_id,genuine,snr_db,noise_file,distance,latency_ms
voxceleb1\wav\id10736\Wx-dJoKmZQk\00002.wav,id10736,True,20,125678-7-3-3.wav,0.49518465836722947,277.16789999976754
voxceleb1\wav\id10900\Bcm3h0xffs8\00002.wav,id10900,True,20,71866-9-0-23.wav,0.3914998476554593,278.48359999916283
voxceleb1\wav\id10400\UkZsd-dpZTg\00006.wav,id10400,True,20,134717-0-0-28.wav,0.3501027791614615,282.2761999996146
voxceleb1\wav\id10875\bDzNAlq_PXY\00008.wav,id10875,True,20,172519-9-0-49.wav,0.336738861976414,297.04929999934393
voxceleb1\wav\id10456\Lrgya-GutUg\00005.wav,id10456,True,20,72567-1-4-4.wav,0.34212039578169684,293.5088000012911
voxceleb1\wav\id10745\9NpQb6wgnNI\00004.wav,id10745,True,20,197073-3-0-0.wav,0.3644309809969499,301.8019000010099
voxceleb1\wav\id11142\2n8y1cwQoyo\00005.wav,id11142,True,20,72539-3-0-6.wav,0.46234712635963493,336.0833000006096
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10862,True,20,177592-5-0-5.wav,0.434701496633341,294.21650000222144
voxceleb1\wav\id10921\3eOLzFdEjYU\00001.wav,id10921,True,20,185436-1-6-0.wav,0.32041485060009434,294.7905000000901
voxceleb1\wav\id10862\2bn9i9re2yI\00020.wav,id10862,True,20,40722-8-0-1.wav,0.3156605060808262,274.50429999953485
voxceleb1\wav\id10862\2bn9i9re2yI\00012.wav,id10862,True,20,204240-0-0-11.wav,0.27141614893920063,266.6843000006338
voxceleb1\wav\id10875\bDzNAlq_PXY\00011.wav,id10875,True,20,206037-2-0-38.wav,0.3372158319396732,303.3752999981516
voxceleb1\wav\id10530\7Qk9YtRpUe0\00002.wav,id10530,True,20,99192-4-0-1.wav,0.4603787183931808,331.24730000054114
voxceleb1\wav\id10530\7Qk9YtRpUe0\00004.wav,id10530,True,20,177729-0-0-20.wav,0.26999715645939815,313.91359999906854
voxceleb1\wav\id11251\Drcw9TLFNb0\00001.wav,id11251,True,20,77751-4-5-0.wav,0.35045811992418574,306.1836000015319
voxceleb1\wav\id11048\P8-Fq-2Atiw\00002.wav,id11048,True,20,125523-3-0-11.wav,0.34647277085352934,300.32760000176495
voxceleb1\wav\id10508\8t97-YsuqpM\00011.wav,id10508,True,20,175854-1-0-0.wav,0.30231484758653204,263.56270000178483
voxceleb1\wav\id10921\B8oFwcURrps\00001.wav,id10921,True,20,176787-5-0-17.wav,0.4110435220325275,281.2214000005042
voxceleb1\wav\id10592\N6Xz7-IZvVo\00002.wav,id10592,True,20,90013-7-1-5.wav,0.4140291898623285,266.50900000095135
voxceleb1\wav\id10530\CKRWmWrEU00\00008.wav,id10530,True,20,196070-2-0-0.wav,0.3349319630818699,377.5437000003876
voxceleb1\wav\id10476\HvleHkiBb3s\00003.wav,id10476,True,20,195969-0-0-5.wav,0.32554229121785816,272.88319999934174
voxceleb1\wav\id10762\3sfzgqqtbKM\00002.wav,id10762,True,20,103199-4-2-11.wav,0.48905134380310344,263.27020000098855
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10736,True,20,109703-2-0-14.wav,0.4792871197150357,278.6545000017213
voxceleb1\wav\id10756\3xOseyV7srA\00001.wav,id10756,True,20,24074-1-0-5.wav,0.37560639023345677,267.94710000103805
voxceleb1\wav\id11083\WQrVyLYxYKE\00004.wav,id11083,True,20,50668-5-7-0.wav,0.43981834684497323,285.3065000017523
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10508,True,20,54898-8-0-0.wav,0.7686431507960012,266.96850000007544
voxceleb1\wav\id10900\Bcm3h0xffs8\00006.wav,id10900,True,20,180132-4-3-0.wav,0.4240536786727781,259.1956000032951
voxceleb1\wav\id10456\VTt_jQv2I8s\00001.wav,id10456,True,20,180052-3-0-0.wav,0.4128373000942196,277.451400001155
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10824,True,20,151005-4-3-0.wav,0.47868440874630913,263.6099999981525
voxceleb1\wav\id10329\EXBuk_FwHu0\00013.wav,id10329,True,20,176638-1-0-0.wav,0.35035753689127214,269.67299999887473
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id10756,True,20,159708-6-0-0.wav,0.31067227487098203,279.7723000003316
voxceleb1\wav\id10994\5GLhL4Km-_0\00012.wav,id10476,False,20,104998-7-0-5.wav,0.9384582963261261,300.52680000153487
voxceleb1\wav\id10786\9w-EimtMXWs\00012.wav,id10600,False,20,162134-7-17-1.wav,0.7780175969112331,305.33749999813153
voxceleb1\wav\id10736\Wx-dJoKmZQk\00002.wav,id10329,False,20,104998-7-12-2.wav,0.8119806287998292,301.14880000110134
voxceleb1\wav\id11073\9sGEfsatKi8\00001.wav,id10921,False,20,180937-4-1-47.wav,0.914707068869513,304.4645000009041
voxceleb1\wav\id11142\Gicu1gUl6iw\00016.wav,id10508,False,20,89724-5-0-2.wav,1.0040270852539752,308.29820000144537
voxceleb1\wav\id11142\Gicu1gUl6iw\00002.wav,id10736,False,20,177621-0-0-93.wav,0.9172520800505423,327.67969999986235
voxceleb1\wav\id11175\9jq2l0AMcNA\00010.wav,id11045,False,20,30832-3-12-0.wav,0.9930779689635908,320.4345000012836
voxceleb1\wav\id10862\2bn9i9re2yI\00021.wav,id10745,False,20,52441-3-1-2.wav,0.9563073439565573,314.842800002225
voxceleb1\wav\id10456\Lrgya-GutUg\00004.wav,id10600,False,20,109703-2-0-50.wav,0.9704536273229573,337.96210000218707
voxceleb1\wav\id10946\NdrTWoGwC7k\00005.wav,id10797,False,20,110134-3-0-0.wav,0.9229007763828563,279.8140999984753
voxceleb1\wav\id11073\M44AVe_BcGE\00001.wav,id11009,False,20,205874-4-3-0.wav,1.1567373836320827,300.4146999992372
voxceleb1\wav\id11112\F-f32mt56js\00005.wav,id11073,False,20,187075-5-0-3.wav,0.9322474431298722,270.56509999965783
voxceleb1\wav\id10900\EWCiDtQ67bQ\00003.wav,id10994,False,20,105289-8-1-1.wav,0.9219643903760302,278.8507000004756
voxceleb1\wav\id10797\BDhnUQwGYAo\00008.wav,id10797,False,20,22601-8-0-17.wav,0.39032909630555035,276.16300000227056
voxceleb1\wav\id10456\Lrgya-GutUg\00007.wav,id10912,False,20,57320-0-0-13.wav,0.8970863970337319,257.4882999979309
voxceleb1\wav\id10762\3sfzgqqtbKM\00007.wav,id10400,False,20,113202-5-0-27.wav,1.102016535760004,280.2654999977676
voxceleb1\wav\id10802\FuJgSCtw2VA\00001.wav,krzysiek,False,20,52171-3-6-0.wav,0.9800447877813655,275.6836000007752
voxceleb1\wav\id10508\OZxQo0H6O28\00009.wav,id10762,False,20,42117-8-0-12.wav,0.9457930934253359,279.49119999902905
voxceleb1\wav\id10456\L6TBYanT-fQ\00002.wav,id10736,False,20,83488-1-0-0.wav,0.8928811953474596,260.5573999971966
voxceleb1\wav\id10912\2yUgv3B_YcI\00015.wav,id11045,False,20,85569-0-0-0.wav,0.9678877803643997,262.6715000005788
voxceleb1\wav\id10329\EXBuk_FwHu0\00010.wav,id10797,False,20,205874-4-7-0.wav,0.8125480585753834,257.8680999977223
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id10645,False,20,169098-7-4-1.wav,0.9640749192124589,284.9534999986645
voxceleb1\wav\id10802\7DDauZk6s-M\00001.wav,id10329,False,20,178260-7-1-10.wav,1.0151490314046872,277.68619999915245
voxceleb1\wav\id11175\ceU3Lw9-d9M\00003.wav,id10786,False,20,191382-3-0-0.wav,1.0998999651639942,292.81230000196956
voxceleb1\wav\id10530\CKRWmWrEU00\00005.wav,id11009,False,20,181102-9-0-26.wav,0.9571896790425447,304.7194999999192
voxceleb1\wav\id10912\2yUgv3B_YcI\00017.wav,bartek_t,False,20,173891-9-0-11.wav,0.9439502238351362,337.05810000174097
voxceleb1\wav\id10592\8IIwLtU_XrQ\00002.wav,id10802,False,20,164782-8-0-0.wav,0.8073311422891785,324.15920000130427
voxceleb1\wav\id10736\8hMkhwBzaJY\00009.wav,id11073,False,20,177592-5-0-2.wav,1.0026846794619242,308.94769999940763
voxceleb1\wav\id10797\BDhnUQwGYAo\00015.wav,id10921,False,20,43805-8-0-0.wav,1.0275260786482459,300.8354999983567
voxceleb1\wav\id10745\9NpQb6wgnNI\00001.wav,id10862,False,20,94632-5-0-10.wav,0.9237250474350865,303.31509999814443
voxceleb1\wav\id11009\IJrEEVoYmWw\00003.wav,id11175,False,20,165039-7-14-0.wav,0.9537916616863157,286.3307999978133
voxceleb1\wav\id10645\PpufCRHg9os\00006.wav,id11045,False,20,178260-7-2-1.wav,0.9586797985284815,269.89139999932377
voxceleb1\wav\id10329\EXBuk_FwHu0\00009.wav,id10862,False,20,102842-3-1-0.wav,0.8564665130236055,290.10319999724743
voxceleb1\wav\id10862\2bn9i9re2yI\00028.wav,id11083,False,20,121286-0-0-15.wav,0.8275832091136616,285.5079000000842
voxceleb1\wav\id10530\B8oeUlhmqFE\00007.wav,id10476,False,20,77751-7-9-3.wav,0.9378197442115793,275.3478999984509
voxceleb1\wav\id10950\8pDGaKmyWhU\00014.wav,bartek_m,False,20,71171-4-2-0.wav,0.8862660665958796,280.31560000090394
voxceleb1\wav\id10756\3kvWhMqqhhA\00003.wav,id11045,False,20,125678-7-3-2.wav,0.8927773556412372,278.3501999983855
voxceleb1\wav\id10456\Liau5LQUvcQ\00001.wav,id10994,False,20,94636-8-0-3.wav,0.9006100960223787,272.32029999868246
voxceleb1\wav\id10875\bDzNAlq_PXY\00003.wav,id10900,False,20,66324-9-0-4.wav,1.0029953216977558,262.1393999979773
voxceleb1\wav\id10786\CWtlsidCW0w\00002.wav,id10762,False,20,146714-0-0-56.wav,0.7686967303952904,276.5153000000282
voxceleb1\wav\id10802\FuJgSCtw2VA\00007.wav,id10530,False,20,197554-2-0-69.wav,0.7816887848184509,270.58949999991455
voxceleb1\wav\id10476\HvleHkiBb3s\00004.wav,id10824,False,20,204067-2-0-32.wav,1.0557605009552276,265.51370000015595
voxceleb1\wav\id10756\3kvWhMqqhhA\00015.wav,id10645,False,20,110868-9-0-8.wav,0.9156274322126223,268.2126999970933
voxceleb1\wav\id10900\92CmdoV27Es\00002.wav,id11009,False,20,162435-6-1-0.wav,0.8342937882661616,284.9038999993354
voxceleb1\wav\id10994\5GLhL4Km-_0\00008.wav,id10994,False,20,146709-0-0-12.wav,0.3317730458439263,297.29890000089654
voxceleb1\wav\id10802\Alru9YC7xLc\00002.wav,id10530,False,20,54067-2-0-23.wav,0.8228793426994303,287.67379999771947
voxceleb1\wav\id11009\SiQyvjzbTp8\00001.wav,id11251,False,20,176787-5-0-11.wav,0.900734029399282,304.0485000019544
voxceleb1\wav\id10600\ILvCnoHCpMs\00002.wav,id10950,False,20,185709-0-0-4.wav,0.9381550242581148,321.6476999987208
voxceleb1\wav\id10508\OZxQo0H6O28\00002.wav,id10950,False,20,167464-0-0-10.wav,0.9761155475311596,367.8393000009237
voxceleb1\wav\id11059\P_Z5IEJRk4Y\00001.wav,id10592,False,20,202516-0-0-8.wav,0.9390768601065002,308.06310000116355
voxceleb1\wav\id11083\HZE1wgLEXBw\00001.wav,id11059,False,20,30204-0-0-6.wav,0.9265765834882,302.72189999959664
voxceleb1\wav\id10994\8s305d0nSog\00001.wav,id10476,False,20,104625-4-0-35.wav,0.93176194817402,306.23670000204584
voxceleb1\wav\id10400\T2huaLHjXY0\00001.wav,id10762,False,20,165192-9-0-5.wav,1.0998082335959278,278.19020000242745
voxceleb1\wav\id11045\7j6p92te7lY\00001.wav,id10600,False,20,66996-8-1-0.wav,0.7770568125561388,266.708800001652
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id11251,False,20,114587-3-0-4.wav,0.8878430972565257,258.74689999909606
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id11251,False,20,106015-5-0-1.wav,0.9665117061725826,282.2693000016443
voxceleb1\wav\id10912\3efhGhqizHg\00001.wav,id10600,False,20,61789-9-0-69.wav,0.9338185795512748,281.5446999993583
voxceleb1\wav\id11073\9sGEfsatKi8\00004.wav,id10912,False,20,166101-5-2-3.wav,0.9609434390398501,309.29919999834965
voxceleb1\wav\id11045\2miKTQb6chA\00009.wav,id10912,False,20,39856-5-0-20.wav,0.9189473945415892,299.9736000019766
voxceleb1\wav\id11083\WQrVyLYxYKE\00006.wav,id10329,False,20,78360-4-0-3.wav,0.6142990932224858,285.0823999979184
voxceleb1\wav\id11142\Gicu1gUl6iw\00003.wav,id11251,False,20,204765-1-0-0.wav,0.8869860809220428,269.27680000153487
voxceleb1\wav\id10600\Pxh-ihSUOTk\00007.wav,id10824,False,20,171243-9-0-123.wav,0.985114922806182,282.0465000004333
voxceleb1\wav\id10862\2bn9i9re2yI\00011.wav,id10745,False,20,207214-2-0-26.wav,0.9184393672665135,286.3175999991654
voxceleb1\wav\id10802\7LcN6ETgW44\00003.wav,id10476,False,20,87562-6-0-0.wav,0.8276045815987877,273.3294999998179
voxceleb1\wav\id11251\Drcw9TLFNb0\00002.wav,id10862,False,20,36263-9-0-13.wav,0.9382507132665884,299.67240000041784
voxceleb1\wav\id11142\Gicu1gUl6iw\00004.wav,id10329,False,20,125678-7-4-7.wav,1.0095167649312942,272.5047000021732
voxceleb1\wav\id10756\3kvWhMqqhhA\00016.wav,id11009,False,20,168906-9-0-73.wav,0.998634568192626,266.0853999987012
voxceleb1\wav\id10797\BDhnUQwGYAo\00013.wav,id10745,False,20,145612-6-3-0.wav,1.0585692512280127,269.10570000109146
voxceleb1\wav\id11112\F-f32mt56js\00006.wav,id10400,False,20,7065-6-0-0.wav,1.0277768831597482,266.1675999988802
voxceleb1\wav\id10824\FbKRFA9Efgc\00003.wav,id11045,False,20,24347-8-0-83.wav,0.8358499150876939,290.5729000012798
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10824,False,20,195969-0-0-13.wav,0.7063549953971839,330.9016999992309
voxceleb1\wav\id10600\Pxh-ihSUOTk\00005.wav,id11009,False,20,100852-0-0-28.wav,0.9777723231414167,331.0997000007774
voxceleb1\wav\id11083\G2ktKa3zK-g\00001.wav,id10912,False,20,54976-4-0-2.wav,1.1177838066079877,325.596200000291
voxceleb1\wav\id10400\UkZsd-dpZTg\00007.wav,id10756,False,20,171305-7-12-0.wav,0.9356975682925003,337.4242999998387
voxceleb1\wav\id10645\FvwFfMvvIQ0\00002.wav,id11048,False,20,125520-1-3-0.wav,0.9041277551248196,290.64239999934216
voxceleb1\wav\id11251\7GtZpUtReJ8\00004.wav,id10862,False,20,116163-3-0-0.wav,0.9808665737994866,288.58760000002803
voxceleb1\wav\id10921\B8oFwcURrps\00002.wav,id10745,False,20,7389-1-3-4.wav,0.9658787086122269,276.9016999991436
voxceleb1\wav\id10912\2yUgv3B_YcI\00019.wav,krzysiek,False,20,62566-5-0-0.wav,0.9292527168278409,273.90179999929387
voxceleb1\wav\id10950\ABumGmJrM4U\00001.wav,id11083,False,20,188497-2-0-2.wav,0.9045849682103576,290.3580999991391
voxceleb1\wav\id10530\CKRWmWrEU00\00009.wav,bartek_t,False,20,74507-0-0-1.wav,1.0993304372687445,274.1033999991487
voxceleb1\wav\id11059\9ow-Q4wUAgc\00006.wav,id10802,False,20,101848-9-0-3.wav,1.0408769215720923,273.5805000011169
voxceleb1\wav\id10786\CWtlsidCW0w\00001.wav,id10950,False,20,76086-4-0-24.wav,0.9780543946054544,287.22019999986514
voxceleb1\wav\id10862\2bn9i9re2yI\00014.wav,id10797,False,20,94636-8-0-7.wav,0.8836531028357842,305.8944000003976
voxceleb1\wav\id10802\FuJgSCtw2VA\00002.wav,id11142,False,20,207216-2-0-22.wav,1.0645362066164314,314.01439999899594
voxceleb1\wav\id10921\B8oFwcURrps\00010.wav,id10508,False,20,86284-3-1-0.wav,0.9239828652979185,306.5091999997094
voxceleb1\wav\id11142\Gicu1gUl6iw\00015.wav,id10875,False,20,30226-3-1-0.wav,0.9442828481683849,271.19609999863314
voxceleb1\wav\id10786\BP8Lsp8p8iY\00009.wav,id10736,False,20,14470-2-0-70.wav,0.9838987608214013,271.5903000025719
voxceleb1\wav\id11059\NvZ7wAj3STs\00001.wav,id10994,False,20,39857-5-4-0.wav,0.9924394569729823,279.507499999454
voxceleb1\wav\id10862\2bn9i9re2yI\00013.wav,krzysiek,False,20,161702-9-0-45.wav,1.0230824088732553,266.7365000015707
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00007.wav,id10786,False,20,94632-5-1-18.wav,0.914082497522684,282.4972999987949
voxceleb1\wav\id10862\2bn9i9re2yI\00022.wav,id10797,False,20,118101-3-0-6.wav,0.9605660755334182,314.11040000239154
voxceleb1\wav\id10756\1PV6BHn4IqE\00007.wav,krzysiek,False,20,167701-4-12-0.wav,1.0460373063789552,277.1964999992633
voxceleb1\wav\id10736\QhWw4AxHRrQ\00004.wav,id10862,False,20,127443-4-0-6.wav,0.9213621443653885,299.37730000165175
voxceleb1\wav\id10592\K0YrTxZ9a4o\00001.wav,id10786,False,20,36264-9-0-0.wav,0.9670852160478033,316.5823999988788
voxceleb1\wav\id10946\NdrTWoGwC7k\00003.wav,id11251,False,20,137971-2-0-0.wav,1.0171562855151204,319.79560000036145
voxceleb1\wav\id10530\B8oeUlhmqFE\00006.wav,id11175,False,20,132108-9-1-24.wav,0.9468224491939234,305.99119999897084
voxceleb1\wav\id11048\P8-Fq-2Atiw\00004.wav,id10456,False,20,113202-5-0-23.wav,0.9946309169249344,316.9506999984151
voxceleb1\wav\id10950\9PdJXCWsX1w\00001.wav,id10756,False,20,180937-7-1-13.wav,0.9939996393720147,317.82160000147996
voxceleb1\wav\id10508\OZxQo0H6O28\00001.wav,id11059,False,20,111386-5-1-14.wav,0.97623641545908,296.12559999804944
voxceleb1\wav\id11059\9ow-Q4wUAgc\00001.wav,id10400,False,20,177537-7-0-24.wav,0.8038217296584642,298.1839000021864
voxceleb1\wav\id11112\BtvYf7-8Vr4\00004.wav,id11009,False,20,135526-6-1-0.wav,1.0062231024859367,269.5434000015666
voxceleb1\wav\id11045\6YdMVTk-eJ8\00001.wav,id10786,False,20,177592-5-0-8.wav,0.9029957686393946,277.1157999995921
voxceleb1\wav\id10950\8pDGaKmyWhU\00003.wav,id10530,False,20,177621-0-0-27.wav,1.0174222710175063,267.9344999996829
voxceleb1\wav\id11142\Gicu1gUl6iw\00013.wav,id10762,False,20,146845-0-0-26.wav,0.870289114602486,276.59139999741456
voxceleb1\wav\id10745\A8-uShr2gJc\00001.wav,id10600,False,20,177621-0-0-46.wav,0.9943563511505946,295.2690000020084
voxceleb1\wav\id10875\bDzNAlq_PXY\00010.wav,id11073,False,20,74965-4-0-1.wav,0.6788273262708084,287.48300000006566
voxceleb1\wav\id10912\2yUgv3B_YcI\00020.wav,id11073,False,20,189825-9-0-2.wav,0.9322987445489309,336.4056000027631
voxceleb1\wav\id11142\Gicu1gUl6iw\00008.wav,id10921,False,20,78360-4-0-4.wav,0.8713688039755462,273.35369999855175
voxceleb1\wav\id10875\bDzNAlq_PXY\00007.wav,id10530,False,20,94632-5-0-10.wav,0.7375133643964622,293.87189999761176
voxceleb1\wav\id11009\FUemeogd1lA\00007.wav,id10329,False,20,9223-2-0-10.wav,0.8668898430818643,287.35990000132006
voxceleb1\wav\id10736\QU2_gJwqlrk\00001.wav,id10912,False,20,72259-1-9-10.wav,0.9188707290605043,268.8392999989446
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10645,False,20,94632-5-0-10.wav,0.6906554571297066,267.88930000111577
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id10592,False,20,50454-5-0-0.wav,0.9157229643639478,270.504100000835
voxceleb1\wav\id10900\92CmdoV27Es\00001.wav,id10912,False,20,189982-0-0-11.wav,0.9156038652763402,278.7900000002992
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11073,False,20,161702-9-0-26.wav,0.27640103320818754,274.2558999998437
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id10530,False,20,97317-2-0-34.wav,0.9093304631160418,310.9351000020979
voxceleb1\wav\id10756\3kvWhMqqhhA\00014.wav,id11083,False,20,162702-1-0-0.wav,1.02602680321715,330.370399999083
voxceleb1\wav\id11009\FUemeogd1lA\00001.wav,id11112,False,20,162134-7-13-3.wav,0.9532022175671289,324.96630000241566
voxceleb1\wav\id11112\BtvYf7-8Vr4\00006.wav,id10476,False,20,40722-8-0-7.wav,0.9276863224215559,316.0721000022022
voxceleb1\wav\id10600\ILvCnoHCpMs\00003.wav,id10802,False,20,180937-7-3-2.wav,0.9173650362888799,294.65540000092005
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id10946,False,20,195969-0-0-14.wav,0.9072732240648023,289.94930000044405
voxceleb1\wav\id10400\UkZsd-dpZTg\00010.wav,id10456,False,20,164053-8-3-0.wav,0.9325063387737405,290.0551999991876
voxceleb1\wav\id10946\QgAJv0CXl-4\00007.wav,id10802,False,20,76086-4-0-14.wav,1.1956740970535389,284.04190000219387
voxceleb1\wav\id10762\3nd2hWTR0LQ\00002.wav,id10645,False,20,174906-2-0-10.wav,0.9266808499979631,268.88529999996535
voxceleb1\wav\id11142\Gicu1gUl6iw\00007.wav,id11073,False,20,147672-3-2-0.wav,0.850167470215526,273.78329999919515
voxceleb1\wav\id10921\B8oFwcURrps\00012.wav,id11112,False,20,128607-4-0-3.wav,0.9626952135233847,276.63590000156546
voxceleb1\wav\id11073\9sGEfsatKi8\00010.wav,id11073,False,20,24347-8-0-4.wav,0.3354870592562791,279.8895000014454
voxceleb1\wav\id10530\B8oeUlhmqFE\00003.wav,id10508,False,20,52882-2-0-0.wav,0.8467792334125304,285.2716999987024
voxceleb1\wav\id10530\B8oeUlhmqFE\00005.wav,id10824,False,20,14780-9-0-1.wav,0.8360292127837128,275.6838000022981
voxceleb1\wav\id10797\BDhnUQwGYAo\00006.wav,id11112,False,20,13230-0-0-23.wav,0.9863171060898839,296.0050000001502
voxceleb1\wav\id10736\Wx-dJoKmZQk\00004.wav,id10508,False,20,20285-3-1-1.wav,0.9452155236431377,293.62810000020545
voxceleb1\wav\id11073\9sGEfsatKi8\00002.wav,id10994,False,20,176787-5-0-3.wav,0.9647373570006453,301.2863000003563
voxceleb1\wav\id10745\9NpQb6wgnNI\00004.wav,id10802,False,20,203913-8-0-3.wav,0.9646283947796714,269.02979999795207
voxceleb1\wav\id10950\8pDGaKmyWhU\00009.wav,id10921,False,20,74726-8-1-1.wav,0.9631582456679166,292.58960000152
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id10824,False,20,49485-9-0-24.wav,1.0108945472889268,310.54279999807477
voxceleb1\wav\id10912\2yUgv3B_YcI\00013.wav,id11251,False,20,175904-2-0-11.wav,0.8156943160278656,285.6922000028135
voxceleb1\wav\id10786\BP8Lsp8p8iY\00010.wav,bartek_m,False,20,178260-7-3-6.wav,0.9631691488705706,309.5973000017693
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id11045,False,20,159747-8-0-5.wav,0.8902703112792675,315.9845999980462
voxceleb1\wav\id10862\2bn9i9re2yI\00020.wav,id10456,False,20,46656-6-5-0.wav,0.907038032477915,303.38359999950626
voxceleb1\wav\id10456\Lrgya-GutUg\00001.wav,id11083,False,20,99500-2-0-29.wav,0.9933941370697718,313.4319000018877
voxceleb1\wav\id11251\Dfid1LOxOT8\00004.wav,id11048,False,20,58005-4-0-68.wav,0.8989585254527248,313.40369999816176
voxceleb1\wav\id10329\EXBuk_FwHu0\00011.wav,id10994,False,20,174786-2-0-39.wav,0.8997222798398704,278.87099999861675
voxceleb1\wav\id10600\Pxh-ihSUOTk\00008.wav,id10900,False,20,131918-7-0-2.wav,1.0187783433483117,278.7873999986914
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id10994,False,20,39857-5-3-0.wav,0.9984708115293535,297.1084000018891
voxceleb1\wav\id11048\P8-Fq-2Atiw\00008.wav,id10592,False,20,102871-8-0-6.wav,0.9182536409219537,311.5117999986978
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10950,False,20,30206-7-0-22.wav,1.0181102980906107,317.41300000066985
voxceleb1\wav\id10862\2bn9i9re2yI\00009.wav,id11175,False,20,179039-9-0-22.wav,0.9052866029940703,288.3088000016869
voxceleb1\wav\id11059\NbVrCKilytE\00002.wav,id10745,False,20,76086-4-0-3.wav,0.9053161694339273,347.8633999984595
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id11073,False,20,169044-2-0-13.wav,0.9854252785616171,459.9027999975078
voxceleb1\wav\id10950\8pDGaKmyWhU\00010.wav,id11142,False,20,54976-4-1-0.wav,0.895397958696445,326.3509999997041
voxceleb1\wav\id10900\92CmdoV27Es\00003.wav,id10456,False,20,7064-6-4-0.wav,0.893801379807568,275.7339000017964
voxceleb1\wav\id10900\Bcm3h0xffs8\00004.wav,id10786,False,20,101729-0-0-16.wav,0.9167178902041224,297.860300001048
voxceleb1\wav\id10862\2bn9i9re2yI\00010.wav,id10456,False,20,113202-5-0-2.wav,0.9489218407748156,289.8578999993333
voxceleb1\wav\id11048\P8-Fq-2Atiw\00012.wav,id11112,False,20,60608-9-0-5.wav,0.9291191963495326,268.43899999948917
voxceleb1\wav\id10476\agQ0RfUEo14\00005.wav,id10921,False,20,185909-2-0-86.wav,0.8613694820799829,265.4744000028586
voxceleb1\wav\id10592\N6Xz7-IZvVo\00004.wav,id10797,False,20,203424-9-0-4.wav,0.6479508201665398,266.26219999889145
voxceleb1\wav\id10530\B8oeUlhmqFE\00002.wav,id10600,False,20,161129-4-0-1.wav,0.8789192536577531,314.0500000008615
voxceleb1\wav\id10802\FuJgSCtw2VA\00008.wav,id11048,False,20,207214-2-0-3.wav,0.8652100462244056,306.25700000018696
voxceleb1\wav\id11251\9h3PzQ9kL4w\00001.wav,id10921,False,20,9032-3-2-0.wav,0.942937302943413,300.2972999966005
voxceleb1\wav\id10600\ILvCnoHCpMs\00004.wav,id10862,False,20,180937-7-1-0.wav,1.0008181905264772,321.5721999986272
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10745,False,20,72259-1-5-3.wav,0.9253932717365692,301.43820000012056
voxceleb1\wav\id10875\bDzNAlq_PXY\00008.wav,id10797,False,20,105029-7-2-12.wav,0.8192879620808471,303.1541999989713
voxceleb1\wav\id11175\9jq2l0AMcNA\00009.wav,id10756,False,20,184805-0-0-61.wav,0.8932113763497185,270.5406999994011
voxceleb1\wav\id10824\Ez1o4NcC7pY\00002.wav,id10862,False,20,24347-8-0-70.wav,0.8639551485425958,285.99340000073425
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id10921,False,20,104998-7-16-0.wav,0.9037798252537266,273.8122000009753
voxceleb1\wav\id10756\3kvWhMqqhhA\00002.wav,id10786,False,20,100852-0-0-12.wav,0.8857890936126828,280.0470999973186
voxceleb1\wav\id10600\RkI7NNeesVU\00003.wav,id10824,False,20,135776-2-0-37.wav,0.8510037774742174,307.9682999996294
voxceleb1\wav\id10802\FuJgSCtw2VA\00006.wav,id10862,False,20,22601-8-0-31.wav,0.7687008556104427,304.04819999967003
voxceleb1\wav\id11142\Gicu1gUl6iw\00012.wav,krzysiek,False,20,173994-3-0-44.wav,1.0427198405387137,317.19929999962915
voxceleb1\wav\id10802\Hx-Zv22BEQU\00001.wav,id10645,False,20,177729-0-0-20.wav,0.9939336805225358,347.1944999982952
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10476,False,20,171305-7-29-0.wav,0.9844560284379239,312.6728999995976
voxceleb1\wav\id10736\QhWw4AxHRrQ\00003.wav,id10921,False,20,71700-3-4-0.wav,1.0686761724739073,314.98690000080387
