wav_path,claimed_id,genuine,scale_factor,distance,latency_ms
voxceleb1\wav\id10329\EXBuk_FwHu0\00016.wav,id10329,True,1.0,0.34214923641156614,331.6785000006348
voxceleb1\wav\id11059\NvZ7wAj3STs\00001.wav,id11059,True,25.0,0.6467371854129971,339.10649999961606
voxceleb1\wav\id10476\HvleHkiBb3s\00003.wav,id10476,True,0.04,0.3183265300414255,330.3907999998046
voxceleb1\wav\id10824\EPj8oj_wjI4\00003.wav,id10824,True,0.04,0.30688431393231275,475.17010000046866
voxceleb1\wav\id10994\5GLhL4Km-_0\00016.wav,id10994,True,25.0,0.6239757044643675,491.8000000016036
voxceleb1\wav\id11142\2n8y1cwQoyo\00005.wav,id11142,True,0.04,0.4564658496620396,354.6575999989727
voxceleb1\wav\id11251\AvV4LWBq00g\00001.wav,id11251,True,25.0,0.5277171300596568,309.59919999986596
voxceleb1\wav\id10762\3sfzgqqtbKM\00006.wav,id10762,True,25.0,0.5179392401971593,304.1881999997713
voxceleb1\wav\id10756\3kvWhMqqhhA\00012.wav,id10756,True,25.0,0.3968755167283482,295.55919999984326
voxceleb1\wav\id10875\bDzNAlq_PXY\00001.wav,id10875,True,0.04,0.1949120037762646,297.1417000007932
voxceleb1\wav\id10530\CKRWmWrEU00\00006.wav,id10530,True,0.04,0.4293464213735194,289.44899999987683
voxceleb1\wav\id11048\O8yIcoe2doA\00005.wav,id11048,True,25.0,0.5377354170046111,293.9996000004612
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10592,True,25.0,0.4635033527978245,309.1134000005695
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id10736,True,25.0,0.47172308832705157,289.3391999987216
voxceleb1\wav\id10912\3efhGhqizHg\00003.wav,id10912,True,25.0,0.6909622023842308,308.52950000007695
voxceleb1\wav\id11112\F-f32mt56js\00002.wav,id11112,True,1.0,0.30506091356074605,292.84589999952004
voxceleb1\wav\id10592\8IIwLtU_XrQ\00004.wav,id10592,True,25.0,0.4054044941486751,295.1513000007253
voxceleb1\wav\id10645\OY_D-xhu9U8\00003.wav,id10645,True,0.04,0.4343320228074111,293.11500000039814
voxceleb1\wav\id10912\2yUgv3B_YcI\00009.wav,id10912,True,25.0,0.38186835367528693,295.48160000013013
voxceleb1\wav\id11142\Gicu1gUl6iw\00006.wav,id11142,True,1.0,0.30388286453062896,341.06579999934183
voxceleb1\wav\id10456\Lrgya-GutUg\00008.wav,id10456,True,0.04,0.4352573041470226,366.1656000003859
voxceleb1\wav\id10745\GeM07WoKPRQ\00002.wav,id10745,True,1.0,0.27280532727311,346.33129999929224
voxceleb1\wav\id11045\HewcG4UqpIU\00008.wav,id11045,True,25.0,0.31428254553068624,338.91620000031253
voxceleb1\wav\id11009\FUemeogd1lA\00007.wav,id11009,True,0.04,0.2787251346633728,307.6452999994217
voxceleb1\wav\id10786\CWtlsidCW0w\00002.wav,id10786,True,25.0,0.5826450684975785,311.13510000068345
voxceleb1\wav\id10592\8IIwLtU_XrQ\00003.wav,id10592,True,0.04,0.3494588684237153,336.6363999994064
voxceleb1\wav\id11175\ceU3Lw9-d9M\00003.wav,id11175,True,0.04,0.33571857368236,301.9285000009404
voxceleb1\wav\id11009\SiQyvjzbTp8\00001.wav,id11009,True,0.04,0.28219169683812406,342.5093999994715
voxceleb1\wav\id10950\ABumGmJrM4U\00002.wav,id10950,True,1.0,0.5257536935405305,310.2249000003212
voxceleb1\wav\id11083\WQrVyLYxYKE\00006.wav,id11083,True,25.0,0.6479163323164523,299.59729999973206
voxceleb1\wav\id10797\HhonN5s8GhQ\00001.wav,id10797,True,1.0,0.48976690264688183,314.3478000001778
voxceleb1\wav\id10900\Bcm3h0xffs8\00005.wav,id10900,True,1.0,0.4263739866810242,430.06980000063777
voxceleb1\wav\id11251\Dfid1LOxOT8\00003.wav,id11251,True,25.0,0.3380028761992482,439.59910000012314
voxceleb1\wav\id11048\P8-Fq-2Atiw\00008.wav,id11048,True,25.0,0.4878969810893481,406.0031999997591
voxceleb1\wav\id11045\HewcG4UqpIU\00009.wav,id11045,True,25.0,0.34002015412000586,560.4275000005146
voxceleb1\wav\id10645\PpufCRHg9os\00004.wav,id10645,True,0.04,0.1814062129539532,360.9818999993877
voxceleb1\wav\id10875\bDzNAlq_PXY\00010.wav,id10875,True,1.0,0.344438222530998,389.8669999998674
voxceleb1\wav\id10912\3efhGhqizHg\00002.wav,id10912,True,1.0,0.3769560355599062,349.1728000008152
voxceleb1\wav\id10600\Pxh-ihSUOTk\00003.wav,id10600,True,1.0,0.41537058052482434,355.74430000087887
voxceleb1\wav\id10862\2bn9i9re2yI\00018.wav,id10862,True,1.0,0.2867895135104733,326.485200001116
voxceleb1\wav\id11048\P8-Fq-2Atiw\00005.wav,id11048,True,1.0,0.2963521150551268,320.06260000162
voxceleb1\wav\id10508\OZxQo0H6O28\00010.wav,id10508,True,0.04,0.5805637480982531,326.81980000052135
voxceleb1\wav\id10900\EWCiDtQ67bQ\00001.wav,id10900,True,25.0,0.36230567156329685,305.3989999989426
voxceleb1\wav\id10329\EXBuk_FwHu0\00018.wav,id10329,True,0.04,0.3982836247473093,300.3862999994453
voxceleb1\wav\id11142\Gicu1gUl6iw\00008.wav,id11142,True,0.04,0.4195123751254627,301.53839999911725
voxceleb1\wav\id10921\3eOLzFdEjYU\00005.wav,id10921,True,0.04,0.2906507636753055,319.7775000007823
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id10476,True,25.0,0.29562527245645875,313.19429999894055
voxceleb1\wav\id10994\5GLhL4Km-_0\00013.wav,id10994,True,25.0,0.5530880831460248,319.9192000010953
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00003.wav,id11083,True,1.0,0.40324546227846525,314.03279999904044
voxceleb1\wav\id11142\Gicu1gUl6iw\00009.wav,id11142,True,0.04,0.33608123355305497,319.42419999904814
voxceleb1\wav\id10802\FuJgSCtw2VA\00006.wav,id10802,True,1.0,0.3940460705191212,348.4482999992906
voxceleb1\wav\id10912\2yUgv3B_YcI\00017.wav,id10912,True,25.0,0.49230150008291196,357.705000000351
voxceleb1\wav\id10476\agQ0RfUEo14\00001.wav,id10476,True,25.0,0.5018869090669101,358.8576000001922
voxceleb1\wav\id11045\HewcG4UqpIU\00003.wav,id11045,True,25.0,0.29412842667537065,417.7785000010772
voxceleb1\wav\id10824\Ez1o4NcC7pY\00005.wav,id10824,True,25.0,0.5249800294932466,419.29540000091947
voxceleb1\wav\id10456\Lrgya-GutUg\00005.wav,id10456,True,0.04,0.35417535479821605,379.6907000014471
voxceleb1\wav\id10645\PpufCRHg9os\00003.wav,id10645,True,1.0,0.2476674643355241,426.229599999715
voxceleb1\wav\id10645\PpufCRHg9os\00005.wav,id10645,True,25.0,0.6439462344521256,400.3378999987035
voxceleb1\wav\id10745\9NpQb6wgnNI\00004.wav,id10745,True,1.0,0.360979768119849,364.0615999993315
voxceleb1\wav\id10736\Wx-dJoKmZQk\00005.wav,id10736,True,25.0,0.6293399512839579,327.57500000116124
voxceleb1\wav\id10736\GCRKRbZwk6E\00001.wav,id10736,True,1.0,0.4365354035903095,325.2111000001605
voxceleb1\wav\id10508\8t97-YsuqpM\00010.wav,id10508,True,1.0,0.23743628681773699,374.8977000013838
voxceleb1\wav\id11045\HewcG4UqpIU\00004.wav,id11045,True,25.0,0.29068965450012985,389.42410000163363
voxceleb1\wav\id10400\QS6RrYT7KKM\00002.wav,id10400,True,25.0,0.6867796410006395,385.3956000002654
voxceleb1\wav\id10508\EDU4oSS3pow\00005.wav,id10508,True,1.0,0.6105055674774468,343.73109999978624
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id11142,True,0.04,0.3269859585649736,313.63770000098157
voxceleb1\wav\id10862\2bn9i9re2yI\00015.wav,id10862,True,25.0,0.26428096668790857,316.77850000050967
voxceleb1\wav\id11009\FUemeogd1lA\00004.wav,id11009,True,25.0,0.4329596921781562,306.7591999988508
voxceleb1\wav\id10950\8pDGaKmyWhU\00011.wav,id10950,True,0.04,0.45504864552279867,297.02199999883305
voxceleb1\wav\id10508\OZxQo0H6O28\00008.wav,id10508,True,0.04,0.47876597334957427,308.4441999999399
voxceleb1\wav\id11175\9jq2l0AMcNA\00007.wav,id11175,True,25.0,0.4356114176658842,297.990099999879
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,id10797,True,25.0,0.5122905909565026,329.3775000001915
voxceleb1\wav\id10802\FuJgSCtw2VA\00007.wav,id10802,True,25.0,0.44236061195191967,325.78689999900234
voxceleb1\wav\id11251\Tmh87G_cDZo\00002.wav,id11251,True,25.0,0.4634253318163505,291.3410000001022
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id11045,True,1.0,0.34193013447829734,315.25580000015907
voxceleb1\wav\id11059\9ow-Q4wUAgc\00006.wav,id11059,True,1.0,0.4899391172434586,306.3989999991463
voxceleb1\wav\id10400\T2huaLHjXY0\00004.wav,id10400,True,1.0,0.5970300561219686,350.62660000039614
voxceleb1\wav\id10329\EXBuk_FwHu0\00028.wav,id10329,True,25.0,0.43748113595410676,403.69880000071134
voxceleb1\wav\id10756\3kvWhMqqhhA\00015.wav,id10756,True,1.0,0.29944728933096953,368.02999999963504
voxceleb1\wav\id11045\7j6p92te7lY\00001.wav,id11045,True,25.0,0.3602880755455695,347.2037999999884
voxceleb1\wav\id10912\3efhGhqizHg\00001.wav,id10912,True,25.0,0.682565788270773,333.39970000088215
voxceleb1\wav\id11048\P8-Fq-2Atiw\00010.wav,id11048,True,1.0,0.46908224552775757,324.528699999064
voxceleb1\wav\id11048\P8-Fq-2Atiw\00001.wav,id11048,True,25.0,0.5687845353465204,401.0925999991741
voxceleb1\wav\id10600\Pxh-ihSUOTk\00007.wav,id10600,True,1.0,0.387808537405985,306.59449999984645
voxceleb1\wav\id11112\F-f32mt56js\00006.wav,id11112,True,1.0,0.326393096932872,308.82109999947716
voxceleb1\wav\id10756\3kvWhMqqhhA\00004.wav,id10756,True,1.0,0.35864072274023173,318.22099999953934
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00004.wav,id11083,True,1.0,0.3858657495844746,341.5490999996109
voxceleb1\wav\id10645\OY_D-xhu9U8\00004.wav,id10645,True,1.0,0.327744223636258,312.1589000002132
voxceleb1\wav\id10994\5GLhL4Km-_0\00019.wav,id10994,True,0.04,0.27688649580234004,365.6797999992705
voxceleb1\wav\id10802\FuJgSCtw2VA\00002.wav,id10802,True,0.04,0.34422995391387723,318.7629999993078
voxceleb1\wav\id11009\SiQyvjzbTp8\00005.wav,id11009,True,0.04,0.4346969808771258,306.8414000008488
voxceleb1\wav\id10592\MtgOR5RLIgE\00002.wav,id10592,True,0.04,0.4090370568146965,317.7138000010018
voxceleb1\wav\id11112\FUiiruCPVTI\00002.wav,id11112,True,0.04,0.3457023748116129,320.7509999992908
voxceleb1\wav\id10900\Bcm3h0xffs8\00006.wav,id10900,True,1.0,0.3597938318336763,314.14720000066154
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00001.wav,id10900,True,25.0,0.5503616258412647,323.14600000063365
voxceleb1\wav\id11175\9jq2l0AMcNA\00015.wav,id11175,True,25.0,0.4707947825410509,329.3983000003209
voxceleb1\wav\id10400\UkZsd-dpZTg\00010.wav,id10400,True,1.0,0.39458794576111644,327.1727000010287
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10508,True,25.0,0.7843920976887613,482.6305999995384
voxceleb1\wav\id10994\8s305d0nSog\00001.wav,id10994,True,25.0,0.5012241152138027,494.84019999908924
voxceleb1\wav\id11175\ixpTkk5wuWY\00002.wav,id11175,True,0.04,0.3958360834932515,378.3708999999362
voxceleb1\wav\id11048\P8-Fq-2Atiw\00002.wav,id11048,True,0.04,0.34861238739141986,398.1923999999708
voxceleb1\wav\id10900\Bcm3h0xffs8\00003.wav,id10900,True,0.04,0.3539956472028748,342.9210999984207
voxceleb1\wav\id10456\M2oGSkEpyEc\00002.wav,id10456,True,25.0,0.5839788487506526,338.0868999993254
voxceleb1\wav\id10456\Lrgya-GutUg\00002.wav,id10456,True,0.04,0.42509503561338924,341.93969999978435
voxceleb1\wav\id11045\IdJCSNPZRY4\00001.wav,id11045,True,1.0,0.3619519512749868,336.19550000003073
voxceleb1\wav\id11045\HewcG4UqpIU\00007.wav,id11045,True,25.0,0.33856131248480936,392.3707000012655
voxceleb1\wav\id10745\9NpQb6wgnNI\00002.wav,id10745,True,25.0,0.7909231297213949,341.5371999999479
voxceleb1\wav\id11142\2n8y1cwQoyo\00004.wav,id11142,True,0.04,0.4420340790372541,327.3778000002494
voxceleb1\wav\id10950\AN6ap6hG9OI\00001.wav,id10950,True,1.0,0.4354249187340803,329.73279999896477
voxceleb1\wav\id11059\9ow-Q4wUAgc\00002.wav,id11059,True,0.04,0.3733834717552499,318.8262000003306
voxceleb1\wav\id10756\3kvWhMqqhhA\00014.wav,id10756,True,0.04,0.3835832552220011,323.64419999976235
voxceleb1\wav\id11059\9ow-Q4wUAgc\00003.wav,id11059,True,25.0,0.5622018379865863,301.98810000001686
voxceleb1\wav\id10756\3kvWhMqqhhA\00002.wav,id10756,True,25.0,0.3935897584323623,297.9990000003454
voxceleb1\wav\id10745\5EPvrY18MoQ\00010.wav,id10745,True,0.04,0.2099868762576258,320.0901000000158
voxceleb1\wav\id11251\7GtZpUtReJ8\00002.wav,id11251,True,25.0,0.5266378050054052,313.2463000001735
voxceleb1\wav\id11009\SiQyvjzbTp8\00004.wav,id11009,True,25.0,0.32843703708528216,345.65269999984594
voxceleb1\wav\id10862\2bn9i9re2yI\00011.wav,id10862,True,25.0,0.416577044206876,361.9211000004725
voxceleb1\wav\id11048\P8-Fq-2Atiw\00004.wav,id11048,True,0.04,0.3283062172442982,361.38580000078946
voxceleb1\wav\id10476\W5nH1YBDHUg\00001.wav,id10476,True,25.0,0.4501756327089611,376.0239000002912
voxceleb1\wav\id11112\FUiiruCPVTI\00004.wav,id11112,True,0.04,0.39509902845389844,477.91830000096525
voxceleb1\wav\id11175\ceU3Lw9-d9M\00002.wav,id11175,True,25.0,0.7240096498515918,351.1109999999462
voxceleb1\wav\id11083\eDauJA9iVes\00001.wav,id11083,True,1.0,0.4283787468207705,384.46010000006936
voxceleb1\wav\id11073\9sGEfsatKi8\00006.wav,id11073,True,25.0,0.4191546654792443,311.1293999991176
voxceleb1\wav\id10530\B8oeUlhmqFE\00006.wav,id10530,True,0.04,0.36225646782305143,316.50190000073053
voxceleb1\wav\id11009\IJrEEVoYmWw\00001.wav,id11009,True,25.0,0.540334537109985,305.91199999980745
voxceleb1\wav\id10400\T2huaLHjXY0\00003.wav,id10400,True,0.04,0.47879072705274284,333.0227999995259
voxceleb1\wav\id11073\9sGEfsatKi8\00001.wav,id11073,True,0.04,0.31795570088806313,339.19330000026093
voxceleb1\wav\id10745\5EPvrY18MoQ\00009.wav,id10745,True,25.0,0.49696729430241937,313.7891000005766
voxceleb1\wav\id10400\QS6RrYT7KKM\00005.wav,id10400,True,0.04,0.38324085561390075,338.09739999924204
voxceleb1\wav\id10762\3nd2hWTR0LQ\00005.wav,id10762,True,25.0,0.6716440554990319,318.54130000101577
voxceleb1\wav\id10862\2bn9i9re2yI\00016.wav,id10862,True,1.0,0.30986790905054473,315.909200000533
voxceleb1\wav\id10600\ILvCnoHCpMs\00004.wav,id10600,True,0.04,0.38860210218281666,314.3854999998439
voxceleb1\wav\id10921\B8oFwcURrps\00011.wav,id10921,True,0.04,0.3244186189185534,300.32719999871915
voxceleb1\wav\id10786\9w-EimtMXWs\00010.wav,id10786,True,0.04,0.2752985237135367,316.3589999985561
voxceleb1\wav\id10745\A8-uShr2gJc\00002.wav,id10745,True,0.04,0.3941609929296499,324.8550999996951
voxceleb1\wav\id10756\3kvWhMqqhhA\00005.wav,id10756,True,1.0,0.3277759453195641,458.71119999901566
voxceleb1\wav\id10745\GeM07WoKPRQ\00005.wav,id10745,True,1.0,0.3001359852075983,474.2692999989231
voxceleb1\wav\id10592\PDfBidpJ5Jc\00002.wav,id10592,True,25.0,0.4930030898939205,337.94230000057723
voxceleb1\wav\id10862\2bn9i9re2yI\00014.wav,id10862,True,0.04,0.2445775976212775,349.7024999996938
voxceleb1\wav\id10400\QS6RrYT7KKM\00007.wav,id10400,True,0.04,0.3800359739414979,305.427299999792
voxceleb1\wav\id10950\9Mp7dxHrLSo\00001.wav,id10950,True,1.0,0.5444830584383877,308.76569999963976
voxceleb1\wav\id10456\Liau5LQUvcQ\00001.wav,id10456,True,25.0,0.7138876174996911,314.4830000001093
voxceleb1\wav\id10736\QU2_gJwqlrk\00002.wav,id10736,True,1.0,0.5790840280178864,329.28459999857296
voxceleb1\wav\id11059\JWO7SPC-VmU\00001.wav,id11059,True,1.0,0.35718397830875526,387.95070000014675
voxceleb1\wav\id10900\6ciWZe60ahQ\00009.wav,id10900,True,25.0,0.2814912066387336,315.15030000082334
voxceleb1\wav\id10950\8pDGaKmyWhU\00001.wav,id10950,True,0.04,0.5145489150992985,316.08670000059647
voxceleb1\wav\id10946\NdrTWoGwC7k\00004.wav,id10946,True,0.04,0.4352295288699358,300.39140000008047
voxceleb1\wav\id11251\7GtZpUtReJ8\00004.wav,id11251,True,1.0,0.4349406776920337,289.8495000008552
voxceleb1\wav\id10745\8GUsQWSE9mI\00001.wav,id10745,True,1.0,0.2859751046637038,301.6552999997657
voxceleb1\wav\id10900\EWCiDtQ67bQ\00003.wav,id10900,True,1.0,0.39114897869688203,315.45050000022457
voxceleb1\wav\id11073\9sGEfsatKi8\00004.wav,id11073,True,25.0,0.33413918914383656,296.7379000001529
voxceleb1\wav\id10329\EXBuk_FwHu0\00012.wav,id10329,True,25.0,0.4432640233993964,298.97000000164553
voxceleb1\wav\id11048\O8yIcoe2doA\00007.wav,id11048,True,1.0,0.3260163366514979,298.14840000108234
voxceleb1\wav\id10921\B8oFwcURrps\00009.wav,id10921,True,0.04,0.2672120745508687,298.73349999979837
voxceleb1\wav\id11009\SiQyvjzbTp8\00006.wav,id11009,True,0.04,0.3522390708037805,305.28549999871757
voxceleb1\wav\id10946\MSCo-Dauf1M\00001.wav,id10946,True,25.0,0.4630968953242287,348.73569999945175
voxceleb1\wav\id11045\HewcG4UqpIU\00006.wav,id11045,True,25.0,0.31881842115343706,342.6772999991954
voxceleb1\wav\id10862\2bn9i9re2yI\00024.wav,id10862,True,0.04,0.29498786870508487,323.3373000002757
voxceleb1\wav\id11045\2miKTQb6chA\00012.wav,id11045,True,25.0,0.3172337712767942,320.33100000080594
voxceleb1\wav\id10994\5GLhL4Km-_0\00004.wav,id10994,True,0.04,0.37584639869546166,313.1907000006322
voxceleb1\wav\id10797\BDhnUQwGYAo\00007.wav,id10797,True,1.0,0.48623388595689276,282.53640000002633
voxceleb1\wav\id10802\FuJgSCtw2VA\00008.wav,id10802,True,25.0,0.480458938243873,312.2566000001825
voxceleb1\wav\id10797\BDhnUQwGYAo\00009.wav,id10797,True,1.0,0.48566396291292224,296.0369000011269
voxceleb1\wav\id11142\Gicu1gUl6iw\00014.wav,id11142,True,25.0,0.4133735415480634,299.26720000003115
voxceleb1\wav\id10921\3eOLzFdEjYU\00001.wav,id10921,True,25.0,0.2940975920694926,300.21990000022925
voxceleb1\wav\id11059\9ow-Q4wUAgc\00007.wav,id11059,True,1.0,0.45959532522807145,293.3670999991591
voxceleb1\wav\id10476\agQ0RfUEo14\00008.wav,id10476,True,1.0,0.4371386252514248,285.5704000012338
voxceleb1\wav\id10456\M2oGSkEpyEc\00001.wav,id10456,True,25.0,0.5701167373164141,307.91169999974954
voxceleb1\wav\id10736\8hMkhwBzaJY\00009.wav,id10736,True,1.0,0.33483004071119327,300.4766000012751
voxceleb1\wav\id10802\FuJgSCtw2VA\00001.wav,id10802,True,0.04,0.3638902805317633,310.9731999993528
voxceleb1\wav\id10600\ILvCnoHCpMs\00006.wav,id10600,True,0.04,0.4068999063812486,288.47959999984596
voxceleb1\wav\id11251\Tmh87G_cDZo\00001.wav,id11251,True,1.0,0.4145430939275947,291.542599999957
voxceleb1\wav\id10900\92CmdoV27Es\00001.wav,id10900,True,0.04,0.4913030896989993,315.3916000010213
voxceleb1\wav\id10921\B8oFwcURrps\00004.wav,id10921,True,0.04,0.3151042125749235,365.48430000038934
voxceleb1\wav\id10736\8hMkhwBzaJY\00010.wav,id10736,True,0.04,0.30105398866837496,343.40979999979027
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id10745,True,25.0,0.8316394947564405,480.08350000054634
voxceleb1\wav\id10862\2bn9i9re2yI\00012.wav,id10862,True,0.04,0.277509742887186,558.3459999998013
voxceleb1\wav\id11083\G2ktKa3zK-g\00003.wav,id11083,True,0.04,0.3652428659738427,406.24599999864586
voxceleb1\wav\id11142\Gicu1gUl6iw\00013.wav,id11142,True,1.0,0.4503272135140304,422.51650000071095
voxceleb1\wav\id10875\bDzNAlq_PXY\00014.wav,id10875,True,0.04,0.2342294694140712,357.18740000083926
voxceleb1\wav\id10900\6ciWZe60ahQ\00008.wav,id10900,True,25.0,0.3858531039618631,361.38600000049337
voxceleb1\wav\id10456\Lrgya-GutUg\00006.wav,id10456,True,25.0,0.5557685814770633,357.139300000199
voxceleb1\wav\id10756\2eMX5X0WzkM\00001.wav,id10756,True,1.0,0.39214251008552403,388.3834000007482
voxceleb1\wav\id11009\IJrEEVoYmWw\00003.wav,id11009,True,25.0,0.6077342180598073,380.63449999935983
voxceleb1\wav\id10476\agQ0RfUEo14\00007.wav,id10476,True,25.0,0.40512379663929965,410.6277000009868
voxceleb1\wav\id11251\D315UgvvDbc\00001.wav,id11251,True,0.04,0.5442301680585251,428.14410000028147
voxceleb1\wav\id11048\OuwCMPV7hxs\00001.wav,id11048,True,0.04,0.5303192798339582,364.72329999924114
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,id10745,True,25.0,0.5482307693790684,354.07069999928353
voxceleb1\wav\id11175\9jq2l0AMcNA\00019.wav,id11175,True,1.0,0.4045284600215385,319.9290000011388
voxceleb1\wav\id10530\CKRWmWrEU00\00001.wav,id10530,True,1.0,0.3757154346505175,338.92329999980575
voxceleb1\wav\id10875\bDzNAlq_PXY\00005.wav,id10875,True,0.04,0.25319142718372867,316.6834999992716
voxceleb1\wav\id10797\BDhnUQwGYAo\00004.wav,id10797,True,25.0,0.6309503438776621,326.87369999985094
voxceleb1\wav\id11059\89FrzqI2x0A\00005.wav,id11059,True,0.04,0.33740231776622653,368.11219999981404
voxceleb1\wav\id10824\Ez1o4NcC7pY\00004.wav,id10824,True,1.0,0.34694106583092765,440.2491999990161
voxceleb1\wav\id10824\Ez1o4NcC7pY\00006.wav,id10824,True,25.0,0.5625816708970606,705.6293999994523
voxceleb1\wav\id10862\2bn9i9re2yI\00028.wav,id10862,True,0.04,0.4135013989882781,520.7430999998905
voxceleb1\wav\id10912\2yUgv3B_YcI\00015.wav,id10912,True,0.04,0.2278414124005682,489.0522999994573
voxceleb1\wav\id10756\1PV6BHn4IqE\00007.wav,id10756,True,1.0,0.3200670751167567,803.6358000008477
voxceleb1\wav\id10756\3kvWhMqqhhA\00011.wav,id10756,True,0.04,0.3652205016480746,545.9279000006063
voxceleb1\wav\id10645\OY_D-xhu9U8\00005.wav,id10645,True,1.0,0.4565750750763976,380.5494999996881
voxceleb1\wav\id11073\9sGEfsatKi8\00008.wav,id11073,True,1.0,0.32097173825315084,441.3122000005387
voxceleb1\wav\id11009\SiQyvjzbTp8\00003.wav,id11009,True,25.0,0.40031818440048716,443.0714000009175
voxceleb1\wav\id10994\5GLhL4Km-_0\00012.wav,id10994,True,25.0,0.6747162398952209,422.7045999996335
voxceleb1\wav\id11073\X2JQAUc-vnc\00005.wav,id11073,True,0.04,0.3154303037579328,458.46930000152497
voxceleb1\wav\id10756\3kvWhMqqhhA\00006.wav,id10756,True,1.0,0.33457810226113327,453.73019999897224
voxceleb1\wav\id10762\3sfzgqqtbKM\00002.wav,id10762,True,1.0,0.457121872729883,486.1266000007163
voxceleb1\wav\id10456\M2oGSkEpyEc\00003.wav,id10456,True,25.0,0.5965431422402945,409.72230000079435
voxceleb1\wav\id10745\GeM07WoKPRQ\00006.wav,id10745,True,25.0,0.39335981716393853,383.3682000004046
voxceleb1\wav\id11083\WQrVyLYxYKE\00003.wav,id11083,True,1.0,0.4747472092868593,330.54949999859673
voxceleb1\wav\id10824\EPj8oj_wjI4\00006.wav,id10824,True,25.0,0.4663415806083382,295.73030000028666
voxceleb1\wav\id10600\Pxh-ihSUOTk\00006.wav,id10600,True,0.04,0.4367198595351607,313.3985999993456
voxceleb1\wav\id10824\FbKRFA9Efgc\00001.wav,id10824,True,1.0,0.43709973270384794,529.3199999996432
voxceleb1\wav\id11073\9sGEfsatKi8\00012.wav,id11073,True,25.0,0.4295991693243988,350.1275999988138
voxceleb1\wav\id10912\2yUgv3B_YcI\00010.wav,id10912,True,0.04,0.2855346916651488,344.65130000171484
voxceleb1\wav\id10875\bDzNAlq_PXY\00008.wav,id10875,True,1.0,0.33806338462215146,314.54610000037064
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id11175,True,0.04,0.403656022112001,305.2088000004005
voxceleb1\wav\id10530\CKRWmWrEU00\00004.wav,id10530,True,0.04,0.41564472237596595,286.16859999965527
voxceleb1\wav\id10736\FiuNwOmESq8\00002.wav,id10736,True,1.0,0.4793081569289085,291.82610000134446
voxceleb1\wav\id10900\EWCiDtQ67bQ\00002.wav,id10900,True,0.04,0.28761352640664584,277.54880000065896
voxceleb1\wav\id10456\VO_7ZXWhjdg\00001.wav,id10456,True,25.0,0.3585722410414275,334.88149999902816
voxceleb1\wav\id10786\BP8Lsp8p8iY\00005.wav,id10786,True,25.0,0.5687923098151801,350.9647999999288
voxceleb1\wav\id11009\SiQyvjzbTp8\00007.wav,id11009,True,25.0,0.3617459616319011,301.5581999989081
voxceleb1\wav\id11045\6YdMVTk-eJ8\00001.wav,id11045,True,0.04,0.45151258065667343,303.6249999986467
voxceleb1\wav\id10994\5GLhL4Km-_0\00006.wav,id10994,True,25.0,0.690531527509815,313.65099999857193
voxceleb1\wav\id10802\7DDauZk6s-M\00002.wav,id10802,True,0.04,0.454506425828227,316.0726000005525
voxceleb1\wav\id10736\8hMkhwBzaJY\00012.wav,id10736,True,25.0,0.41005050717092417,314.714100000856
voxceleb1\wav\id10476\W5nH1YBDHUg\00002.wav,id10476,True,1.0,0.30772299199900033,317.9517999997188
voxceleb1\wav\id10329\EXBuk_FwHu0\00022.wav,id10329,True,0.04,0.30369830536964115,292.73810000086087
voxceleb1\wav\id10824\FbKRFA9Efgc\00002.wav,id10824,True,0.04,0.34623044293249516,309.9391999985528
voxceleb1\wav\id10456\M2oGSkEpyEc\00004.wav,id10456,True,25.0,0.5790048631571029,308.66950000017823
voxceleb1\wav\id10508\OZxQo0H6O28\00001.wav,id10508,True,1.0,0.5045055639006639,320.0553000006039
voxceleb1\wav\id10592\K0YrTxZ9a4o\00003.wav,id10592,True,25.0,0.49307713458856584,311.17169999924954
voxceleb1\wav\id10476\agQ0RfUEo14\00003.wav,id10476,True,25.0,0.42674296171490467,346.16210000058345
voxceleb1\wav\id10802\Alru9YC7xLc\00001.wav,id10802,True,1.0,0.36848849353451474,324.69989999844984
voxceleb1\wav\id10900\Bcm3h0xffs8\00008.wav,id10900,True,1.0,0.34456177780843955,305.4078000004665
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id11048,True,25.0,0.48621494628202055,327.77360000000044
voxceleb1\wav\id11045\5AQnA6DzZ80\00001.wav,id11045,True,1.0,0.3828004718125635,301.67400000027556
voxceleb1\wav\id10946\MSCo-Dauf1M\00003.wav,id10946,True,25.0,0.49792648736955325,302.40609999964363
