wav_path,claimed_id,true_speaker,genuine,accepted,distance,latency_ms
voxceleb1\wav\id10824\BgTZDSJKLks\00004.wav,id10645,impostor,False,False,0.7112395724489781,282.35289999975066
voxceleb1\wav\id10456\Lrgya-GutUg\00001.wav,id10456,id10456,True,False,0.44202866759243464,332.18920000035723
voxceleb1\wav\id10756\3kvWhMqqhhA\00007.wav,id11059,impostor,False,False,0.7516208430995637,306.95809999997437
voxceleb1\wav\id11045\2miKTQb6chA\00013.wav,id10645,impostor,False,False,0.9206501510368229,392.0352000004641
voxceleb1\wav\id10862\2bn9i9re2yI\00023.wav,id10862,id10862,True,False,0.42289459921752826,315.05119999928866
voxceleb1\wav\id10508\EDU4oSS3pow\00004.wav,id10508,id10508,True,False,0.6348849301900938,301.4753000006749
voxceleb1\wav\id11175\ceU3Lw9-d9M\00005.wav,id11083,impostor,False,False,0.9331314057741501,316.18170000001555
voxceleb1\wav\id10797\BDhnUQwGYAo\00013.wav,id10797,id10797,True,False,0.46946838361389986,305.59249999896565
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10476,impostor,False,False,0.9604142268428669,308.59549999877345
voxceleb1\wav\id10756\3kvWhMqqhhA\00007.wav,id10756,id10756,True,False,0.5013135865886841,314.37259999984235
voxceleb1\wav\id10950\8pDGaKmyWhU\00010.wav,id10950,id10950,True,False,0.4652742162058874,269.56219999919995
voxceleb1\wav\id10786\9w-EimtMXWs\00012.wav,id10645,impostor,False,False,0.8460544844394048,273.58840000124474
voxceleb1\wav\id10456\UzUsGNJ9cEs\00001.wav,id10950,impostor,False,False,0.9914210370515218,289.2353000006551
voxceleb1\wav\id10736\FiuNwOmESq8\00001.wav,id10592,impostor,False,False,1.024820425243774,295.5239000002621
voxceleb1\wav\id10600\Pxh-ihSUOTk\00002.wav,id10600,id10600,True,True,0.33471643635995163,299.2930999989767
voxceleb1\wav\id11251\Dfid1LOxOT8\00004.wav,id10736,impostor,False,False,0.8987616964291284,283.5660000000644
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00002.wav,id10762,impostor,False,False,0.9768140785634913,305.46510000021954
voxceleb1\wav\id10994\5GLhL4Km-_0\00022.wav,id10994,id10994,True,True,0.3904024069537473,293.6818999987736
voxceleb1\wav\id10912\67p2Yi5aHUM\00001.wav,id10786,impostor,False,False,0.9673936325605764,299.2795999998634
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00002.wav,id11083,id11083,True,True,0.36717508604758653,276.89899999859335
voxceleb1\wav\id11083\WQrVyLYxYKE\00003.wav,id11142,impostor,False,False,0.9785628227582401,285.71609999926295
voxceleb1\wav\id10600\ILvCnoHCpMs\00001.wav,id10600,id10600,True,True,0.3511962978890597,271.15430000048946
voxceleb1\wav\id11073\9sGEfsatKi8\00011.wav,id11048,impostor,False,False,0.866667588552969,279.9869000009494
voxceleb1\wav\id10400\T2huaLHjXY0\00002.wav,id10400,id10400,True,False,0.6118731022457427,277.97429999918677
voxceleb1\wav\id11251\Tmh87G_cDZo\00002.wav,id10797,impostor,False,False,0.9707672321454992,273.92799999870476
voxceleb1\wav\id10745\9NpQb6wgnNI\00003.wav,id11073,impostor,False,False,0.9443675802672191,262.43479999902775
voxceleb1\wav\id10921\3eOLzFdEjYU\00001.wav,id10530,impostor,False,False,0.9263977364853895,265.0145000006887
voxceleb1\wav\id11142\Gicu1gUl6iw\00004.wav,id10797,impostor,False,False,0.9762132329096603,295.86360000030254
voxceleb1\wav\id10400\UkZsd-dpZTg\00001.wav,id10400,id10400,True,True,0.3943769200021707,301.71169999994163
voxceleb1\wav\id10946\MSCo-Dauf1M\00002.wav,id10736,impostor,False,False,0.9080807861315808,309.9612000005436
voxceleb1\wav\id10745\9NpQb6wgnNI\00001.wav,id10745,id10745,True,True,0.33948978226115534,339.5020000007207
voxceleb1\wav\id11059\JWO7SPC-VmU\00002.wav,id10900,impostor,False,False,0.9456277276484415,385.8504999989236
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00002.wav,id10994,impostor,False,False,0.9697432063180983,276.51239999977406
voxceleb1\wav\id10802\FuJgSCtw2VA\00004.wav,id10802,id10802,True,True,0.34723640976763026,344.643399999768
voxceleb1\wav\id10476\O_k91Sbd0vw\00002.wav,id10756,impostor,False,False,1.031155640248708,291.1201000006258
voxceleb1\wav\id11083\e216s0XVJIA\00002.wav,id11083,id11083,True,False,0.4115925836984281,270.10669999981474
voxceleb1\wav\id10508\8t97-YsuqpM\00009.wav,id10508,id10508,True,True,0.34656463215537303,266.6674000010971
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00006.wav,id10862,impostor,False,False,0.7355221619501249,261.16410000031465
voxceleb1\wav\id11175\ceU3Lw9-d9M\00001.wav,id11112,impostor,False,False,0.9019030737763681,279.0159999985917
voxceleb1\wav\id11251\7GtZpUtReJ8\00006.wav,id11251,id11251,True,False,0.4467418831115133,313.8965999987704
voxceleb1\wav\id10329\EXBuk_FwHu0\00028.wav,id11073,impostor,False,False,1.0827564451024279,398.3360000001994
voxceleb1\wav\id11059\NbVrCKilytE\00002.wav,id10456,impostor,False,False,0.8697049101855273,339.72539999922446
voxceleb1\wav\id11112\BtvYf7-8Vr4\00003.wav,id10762,impostor,False,False,0.9499607701813382,313.1565999992745
voxceleb1\wav\id10508\OZxQo0H6O28\00006.wav,id10592,impostor,False,False,0.8808916084925014,336.99739999974554
voxceleb1\wav\id11142\Gicu1gUl6iw\00001.wav,id10862,impostor,False,False,0.98444060389198,448.22559999920486
voxceleb1\wav\id10802\FuJgSCtw2VA\00002.wav,id10329,impostor,False,False,0.8467790436836696,322.20129999950586
voxceleb1\wav\id10950\9PdJXCWsX1w\00001.wav,id10508,impostor,False,False,0.916151902648782,301.075999999739
voxceleb1\wav\id11083\e216s0XVJIA\00003.wav,id10862,impostor,False,False,0.8168384236514737,335.222599998815
voxceleb1\wav\id10786\BP8Lsp8p8iY\00002.wav,id10786,id10786,True,False,0.4184814761977883,407.7701000005618
voxceleb1\wav\id11175\9jq2l0AMcNA\00009.wav,id11175,id11175,True,True,0.33377396627297184,344.3317000001116
voxceleb1\wav\id10786\BP8Lsp8p8iY\00010.wav,id10786,id10786,True,False,0.5237976841838046,315.2524999986781
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id10802,impostor,False,False,0.8019344142130187,292.5627999993594
voxceleb1\wav\id10400\UkZsd-dpZTg\00003.wav,id10400,id10400,True,True,0.39107644332387204,295.67909999968833
voxceleb1\wav\id10329\EXBuk_FwHu0\00017.wav,id11059,impostor,False,False,0.9706740434517118,302.0022999990033
voxceleb1\wav\id10530\CKRWmWrEU00\00003.wav,id10530,id10530,True,True,0.399647457190909,308.18039999940083
voxceleb1\wav\id10745\5EPvrY18MoQ\00008.wav,id10645,impostor,False,False,0.9783177330764156,369.1707000016322
voxceleb1\wav\id10950\AN6ap6hG9OI\00002.wav,id10950,id10950,True,False,0.4663442244384113,315.10270000035234
voxceleb1\wav\id11175\9jq2l0AMcNA\00012.wav,id11175,id11175,True,False,0.43448207687846474,288.7865000011516
voxceleb1\wav\id11009\IJrEEVoYmWw\00004.wav,id10400,impostor,False,False,0.9824602573534821,282.65859999919485
voxceleb1\wav\id11142\Gicu1gUl6iw\00010.wav,id11142,id11142,True,True,0.3556285639893241,289.80719999890425
voxceleb1\wav\id10530\B8oeUlhmqFE\00001.wav,id11083,impostor,False,False,1.0130470309485466,429.5294000003196
voxceleb1\wav\id11059\9ow-Q4wUAgc\00005.wav,id11059,id11059,True,False,0.4645937227658342,300.14500000106636
voxceleb1\wav\id11083\e216s0XVJIA\00003.wav,id11083,id11083,True,False,0.4150181980969022,270.668500001193
voxceleb1\wav\id10900\EWCiDtQ67bQ\00002.wav,id11048,impostor,False,False,0.9684803278856295,293.5135999996419
voxceleb1\wav\id10530\CKRWmWrEU00\00002.wav,id10530,id10530,True,True,0.3900939286481887,281.6590999991604
voxceleb1\wav\id10862\2bn9i9re2yI\00021.wav,id11083,impostor,False,False,0.8686539299655037,301.0716999997385
voxceleb1\wav\id10786\BP8Lsp8p8iY\00004.wav,id10508,impostor,False,False,0.9487418136887611,314.86000000040804
voxceleb1\wav\id11142\Gicu1gUl6iw\00011.wav,id10786,impostor,False,False,1.103000703929468,267.44249999865133
voxceleb1\wav\id10862\2bn9i9re2yI\00025.wav,id10797,impostor,False,False,0.8893903831420843,280.60569999979634
voxceleb1\wav\id10530\CKRWmWrEU00\00004.wav,id10756,impostor,False,False,0.8761818302273696,278.27220000108355
voxceleb1\wav\id10456\L6TBYanT-fQ\00004.wav,id10994,impostor,False,False,0.9938184497232612,311.97470000006433
voxceleb1\wav\id11048\P8-Fq-2Atiw\00012.wav,id11048,id11048,True,False,0.401513991561269,286.1967000008008
voxceleb1\wav\id10530\CKRWmWrEU00\00005.wav,id10530,id10530,True,True,0.3047263757300598,289.8958000005223
voxceleb1\wav\id10824\EPj8oj_wjI4\00001.wav,id10456,impostor,False,False,0.9460095791830878,281.5881000005902
voxceleb1\wav\id11048\P8-Fq-2Atiw\00006.wav,id10645,impostor,False,False,0.9352819185023733,263.7273999989702
voxceleb1\wav\id10508\8t97-YsuqpM\00012.wav,id10862,impostor,False,False,0.8392939187069588,261.7336000002979
voxceleb1\wav\id10600\Pxh-ihSUOTk\00008.wav,id11073,impostor,False,False,0.9004277236500347,258.5962000011932
voxceleb1\wav\id10762\3nd2hWTR0LQ\00004.wav,id10762,id10762,True,False,0.41048108374354675,274.4564000004175
voxceleb1\wav\id11175\9jq2l0AMcNA\00008.wav,id11175,id11175,True,True,0.31184442678499136,261.57400000010966
voxceleb1\wav\id11059\JWO7SPC-VmU\00002.wav,id11059,id11059,True,False,0.4231626081674754,261.2427000003663
voxceleb1\wav\id10756\2eMX5X0WzkM\00001.wav,id10745,impostor,False,False,1.0120855137754272,252.9887000000599
voxceleb1\wav\id10824\EPj8oj_wjI4\00002.wav,id10824,id10824,True,True,0.3409900579573325,274.2131999984849
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10862,impostor,False,False,0.8177228465155493,259.76080000145885
voxceleb1\wav\id10950\8pDGaKmyWhU\00005.wav,id10950,id10950,True,False,0.5513579869881267,272.95170000070357
voxceleb1\wav\id10745\GeM07WoKPRQ\00007.wav,id10745,id10745,True,True,0.2371731583991371,252.7131000006193
voxceleb1\wav\id10912\2yUgv3B_YcI\00020.wav,id10912,id10912,True,True,0.28036687503670454,260.1880000001984
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00001.wav,id11083,id11083,True,False,0.4589195209268261,259.3372999999701
voxceleb1\wav\id10476\W5nH1YBDHUg\00003.wav,id10476,id10476,True,False,0.4658296124132796,263.319000001502
voxceleb1\wav\id10592\MtgOR5RLIgE\00003.wav,id10645,impostor,False,False,0.9101940541157828,247.02329999854555
voxceleb1\wav\id10756\3kvWhMqqhhA\00017.wav,id10756,id10756,True,True,0.37681050346766287,268.56880000013916
voxceleb1\wav\id10862\2bn9i9re2yI\00017.wav,id10456,impostor,False,False,0.9623754922598627,260.00869999916176
voxceleb1\wav\id11175\9jq2l0AMcNA\00017.wav,id10476,impostor,False,False,0.9069756415778153,258.7723999986338
voxceleb1\wav\id10736\Wx-dJoKmZQk\00004.wav,id10736,id10736,True,False,0.4072409489794888,277.36000000004424
voxceleb1\wav\id10802\FuJgSCtw2VA\00007.wav,id11073,impostor,False,False,0.9344661407426532,292.9192999999941
voxceleb1\wav\id11009\FUemeogd1lA\00001.wav,id10946,impostor,False,False,1.0130990678306913,290.1911000008113
voxceleb1\wav\id11112\F-f32mt56js\00008.wav,id11112,id11112,True,True,0.29124494165542925,297.5313000006281
voxceleb1\wav\id11073\X2JQAUc-vnc\00002.wav,id11073,id11073,True,True,0.3134639799161243,304.6294999985548
voxceleb1\wav\id10786\BP8Lsp8p8iY\00006.wav,id10786,id10786,True,True,0.38127524593669104,298.73399999996764
voxceleb1\wav\id10508\OZxQo0H6O28\00006.wav,id10508,id10508,True,False,0.5627691588477404,298.8180000011198
voxceleb1\wav\id11251\Dfid1LOxOT8\00002.wav,id11251,id11251,True,False,0.4375880897923732,283.76789999856555
voxceleb1\wav\id10762\1ZWoxzrBYH8\00012.wav,id10762,id10762,True,True,0.19851163303703878,279.546499999924
voxceleb1\wav\id10786\BP8Lsp8p8iY\00001.wav,id10912,impostor,False,False,0.9746706793272231,282.2310000010475
voxceleb1\wav\id10745\9NpQb6wgnNI\00005.wav,id10476,impostor,False,False,0.9059321891167805,299.5991999996477
voxceleb1\wav\id10786\9w-EimtMXWs\00011.wav,id11045,impostor,False,False,1.0101730636077626,270.7771999994293
voxceleb1\wav\id10802\Hx-Zv22BEQU\00001.wav,id10508,impostor,False,False,0.9197958003035035,282.1873000011692
voxceleb1\wav\id10921\B8oFwcURrps\00006.wav,id10921,id10921,True,True,0.283528917555531,261.67139999961364
voxceleb1\wav\id11059\9ow-Q4wUAgc\00002.wav,id10900,impostor,False,False,0.9391827086096828,258.65239999984624
voxceleb1\wav\id10786\BP8Lsp8p8iY\00010.wav,id11175,impostor,False,False,1.0195230228265715,268.26529999925697
voxceleb1\wav\id10736\KdHADpeCUe8\00001.wav,id10950,impostor,False,False,0.933763378734614,261.7826999994577
voxceleb1\wav\id10592\8IIwLtU_XrQ\00002.wav,id10592,id10592,True,True,0.36617531821176463,256.7753999992419
voxceleb1\wav\id11083\KMGLj7Ql3ZY\00001.wav,id11073,impostor,False,False,1.0113621146077447,273.49039999899105
voxceleb1\wav\id11009\IJrEEVoYmWw\00003.wav,id11142,impostor,False,False,0.8877270738568739,255.248000001302
voxceleb1\wav\id11009\FUemeogd1lA\00005.wav,id10797,impostor,False,False,0.9774033837876177,261.5230999999767
voxceleb1\wav\id11175\ceU3Lw9-d9M\00003.wav,id10329,impostor,False,False,0.950777578958275,279.69169999960286
voxceleb1\wav\id11251\Tmh87G_cDZo\00003.wav,id11175,impostor,False,False,0.8616503861818195,263.6999000005744
voxceleb1\wav\id10862\2bn9i9re2yI\00012.wav,id10802,impostor,False,False,0.7756821234158555,277.978100000837
voxceleb1\wav\id10862\2bn9i9re2yI\00026.wav,id10400,impostor,False,False,0.9503981186630366,305.4840000004333
voxceleb1\wav\id10736\8hMkhwBzaJY\00010.wav,id11112,impostor,False,False,0.9011323828937096,282.756699998572
voxceleb1\wav\id11045\HewcG4UqpIU\00004.wav,id10912,impostor,False,False,0.9202355261138047,285.0098999988404
voxceleb1\wav\id10476\agQ0RfUEo14\00004.wav,id10476,id10476,True,True,0.37582721509156125,280.16179999940505
voxceleb1\wav\id10786\CWtlsidCW0w\00003.wav,id10786,id10786,True,True,0.3238852758677241,265.9056000011333
voxceleb1\wav\id10745\9NpQb6wgnNI\00002.wav,id10508,impostor,False,False,0.9191042637884727,259.40210000044317
voxceleb1\wav\id10862\2bn9i9re2yI\00013.wav,id10862,id10862,True,True,0.34607460056972683,265.0849000001472
voxceleb1\wav\id10802\Hx-Zv22BEQU\00001.wav,id10802,id10802,True,False,0.48736977632283585,346.6827000011108
voxceleb1\wav\id10900\9Cw6BvLA_Jk\00002.wav,id10900,id10900,True,True,0.31066964164765,257.90930000039225
voxceleb1\wav\id10921\B8oFwcURrps\00007.wav,id10802,impostor,False,False,0.9497860281018187,258.1129000009241
voxceleb1\wav\id10592\8IIwLtU_XrQ\00003.wav,id11175,impostor,False,False,0.6837125012842795,253.61069999962638
voxceleb1\wav\id11045\2miKTQb6chA\00011.wav,id11045,id11045,True,True,0.27749297383961147,253.01690000014787
voxceleb1\wav\id10645\PpufCRHg9os\00007.wav,id10645,id10645,True,True,0.19156175303351342,262.4304000000848
voxceleb1\wav\id11083\G2ktKa3zK-g\00002.wav,id10862,impostor,False,False,0.8614676312648955,263.10279999961494
voxceleb1\wav\id10950\8pDGaKmyWhU\00006.wav,id10950,id10950,True,False,0.6804870173231828,275.320599999759
voxceleb1\wav\id10508\EDU4oSS3pow\00003.wav,id10862,impostor,False,False,0.9470031084387023,268.5545000003913
voxceleb1\wav\id10875\bDzNAlq_PXY\00008.wav,id10824,impostor,False,False,0.6719527215612432,262.79579999936686
voxceleb1\wav\id10736\YA6ZeBUaNKM\00001.wav,id10736,id10736,True,False,0.5412631512849693,268.5605000006035
voxceleb1\wav\id10736\QU2_gJwqlrk\00002.wav,id11048,impostor,False,False,0.9370719252039322,276.40270000119926
voxceleb1\wav\id10921\B8oFwcURrps\00001.wav,id10921,id10921,True,True,0.37520273734309784,266.70759999979055
voxceleb1\wav\id10508\EDU4oSS3pow\00002.wav,id10508,id10508,True,False,0.6548681372064656,265.6637000000046
voxceleb1\wav\id10600\ILvCnoHCpMs\00007.wav,id11059,impostor,False,False,1.0002761076512559,261.93569999850297
voxceleb1\wav\id10950\8pDGaKmyWhU\00012.wav,id10950,id10950,True,False,0.42937244952836107,283.98379999998724
voxceleb1\wav\id11251\Dfid1LOxOT8\00002.wav,id10476,impostor,False,False,1.1035552359386211,294.19939999934286
voxceleb1\wav\id10946\NdrTWoGwC7k\00003.wav,id10946,id10946,True,True,0.3794149583440809,288.3665999997902
voxceleb1\wav\id10745\GeM07WoKPRQ\00001.wav,id10745,id10745,True,True,0.2994005689653372,310.8401000008598
voxceleb1\wav\id10797\HlvtkeRBKv0\00001.wav,id10946,impostor,False,False,0.8507903243841939,322.25650000145833
voxceleb1\wav\id11073\X2JQAUc-vnc\00004.wav,id11073,id11073,True,True,0.33910198806897907,325.9225999991031
voxceleb1\wav\id10508\OZxQo0H6O28\00003.wav,id10508,id10508,True,False,0.4693788618903926,291.2366000000475
voxceleb1\wav\id10745\6xa47Q4wGMw\00001.wav,id10875,impostor,False,False,1.0510999571446276,262.23969999955443
voxceleb1\wav\id10946\NdrTWoGwC7k\00005.wav,id11083,impostor,False,False,0.9723481737779609,253.4049000005325
voxceleb1\wav\id10762\1ZWoxzrBYH8\00011.wav,id10762,id10762,True,True,0.2681476005902478,265.8128000002762
voxceleb1\wav\id10762\3sfzgqqtbKM\00010.wav,id10762,id10762,True,False,0.40449330330273614,267.7462999999989
voxceleb1\wav\id10645\OY_D-xhu9U8\00001.wav,id10400,impostor,False,False,1.0576562309154331,254.5260999995662
voxceleb1\wav\id10329\EXBuk_FwHu0\00020.wav,id10329,id10329,True,True,0.25710328419235684,258.857299999363
voxceleb1\wav\id10921\9tW_4EHjdZs\00001.wav,id10921,id10921,True,True,0.3411622932968421,273.6310999989655
voxceleb1\wav\id11045\2miKTQb6chA\00010.wav,id10400,impostor,False,False,0.8889819967240739,267.1983000000182
voxceleb1\wav\id10329\EXBuk_FwHu0\00014.wav,id10329,id10329,True,True,0.27203658042081036,286.5484000012657
voxceleb1\wav\id11059\NbVrCKilytE\00004.wav,id11059,id11059,True,False,0.42101345201186,260.0915000002715
voxceleb1\wav\id11083\WQrVyLYxYKE\00006.wav,id10824,impostor,False,False,0.9204249278024571,259.6655000015744
voxceleb1\wav\id10592\K0YrTxZ9a4o\00004.wav,id10921,impostor,False,False,1.0146731426230589,280.46269999867945
voxceleb1\wav\id10875\bDzNAlq_PXY\00012.wav,id10950,impostor,False,False,0.9766620048995375,262.4224999999569
voxceleb1\wav\id11048\O8yIcoe2doA\00009.wav,id10456,impostor,False,False,0.8644067435431414,272.51979999891773
voxceleb1\wav\id10329\EXBuk_FwHu0\00026.wav,id10329,id10329,True,True,0.2821001909141524,253.19470000067668
voxceleb1\wav\id11142\Gicu1gUl6iw\00016.wav,id10592,impostor,False,False,0.9472809526060428,273.09280000008584
voxceleb1\wav\id11112\F-f32mt56js\00009.wav,id11112,id11112,True,True,0.3516689124609883,290.00230000019656
voxceleb1\wav\id11083\WQrVyLYxYKE\00001.wav,id10912,impostor,False,False,1.082458843437377,308.838700000706
voxceleb1\wav\id10797\BDhnUQwGYAo\00012.wav,id10797,id10797,True,False,0.5287078195615295,296.755999999732
voxceleb1\wav\id11073\9sGEfsatKi8\00001.wav,id11175,impostor,False,False,0.9594388765014898,285.07490000083635
voxceleb1\wav\id11048\O8yIcoe2doA\00004.wav,id10400,impostor,False,False,0.8879436424883491,292.35780000090017
voxceleb1\wav\id10530\B8oeUlhmqFE\00004.wav,id10329,impostor,False,False,0.9716655958219294,278.48270000140474
voxceleb1\wav\id10600\ILvCnoHCpMs\00005.wav,id10600,id10600,True,False,0.4049423483247421,293.2978999997431
voxceleb1\wav\id10950\8pDGaKmyWhU\00009.wav,id10950,id10950,True,False,0.4244605958884282,282.5480999999854
voxceleb1\wav\id11142\Gicu1gUl6iw\00002.wav,id11142,id11142,True,True,0.2740350825473291,293.44750000018394
voxceleb1\wav\id10600\RkI7NNeesVU\00001.wav,id10600,id10600,True,False,0.4017834972766604,311.92209999971965
voxceleb1\wav\id10329\EXBuk_FwHu0\00009.wav,id10329,id10329,True,True,0.3640577428527636,287.7214999989519
voxceleb1\wav\id10786\CWtlsidCW0w\00001.wav,id10786,id10786,True,True,0.2586946149460774,281.63129999848024
voxceleb1\wav\id11009\77WS8eN5h3s\00009.wav,id11009,id11009,True,True,0.2398232323417655,290.0458999993134
voxceleb1\wav\id10862\2bn9i9re2yI\00021.wav,id10862,id10862,True,True,0.2898927432949743,281.74530000069353
voxceleb1\wav\id11009\FUemeogd1lA\00006.wav,id11142,impostor,False,False,0.8632469234703031,260.3577999998379
voxceleb1\wav\id11251\Drcw9TLFNb0\00003.wav,id11251,id11251,True,True,0.3282999202215219,272.87210000031337
voxceleb1\wav\id10912\3efhGhqizHg\00002.wav,id10921,impostor,False,False,0.978422350872145,269.6343000006891
voxceleb1\wav\id10592\MtgOR5RLIgE\00002.wav,id10400,impostor,False,False,0.918759010477558,268.77969999986817
voxceleb1\wav\id10802\IURLbUMafXs\00001.wav,id10736,impostor,False,False,0.9596049181364528,256.57110000065586
voxceleb1\wav\id10329\EXBuk_FwHu0\00013.wav,id10329,id10329,True,True,0.3559349141901067,257.0226999996521
voxceleb1\wav\id10592\N6Xz7-IZvVo\00004.wav,id10592,id10592,True,False,0.43912672330226654,271.97999999953026
voxceleb1\wav\id11251\Dfid1LOxOT8\00003.wav,id10736,impostor,False,False,0.9377877124997014,266.36320000034175
voxceleb1\wav\id10592\K0YrTxZ9a4o\00002.wav,id11251,impostor,False,False,0.6591364735616422,283.91240000019025
voxceleb1\wav\id10875\bDzNAlq_PXY\00011.wav,id10875,id10875,True,True,0.3332758630413061,300.7158000000345
voxceleb1\wav\id10329\EXBuk_FwHu0\00025.wav,id10329,id10329,True,True,0.3103462813081077,288.80759999992733
voxceleb1\wav\id10530\CKRWmWrEU00\00008.wav,id10530,id10530,True,True,0.3289429031843758,297.14530000092054
voxceleb1\wav\id10600\RkI7NNeesVU\00003.wav,id10600,id10600,True,True,0.3490029132802883,285.0056000006589
voxceleb1\wav\id11009\SiQyvjzbTp8\00006.wav,id10645,impostor,False,False,1.0398505694769342,269.57880000009027
voxceleb1\wav\id10645\OY_D-xhu9U8\00002.wav,id10802,impostor,False,False,0.9789049518245319,269.1300999995292
voxceleb1\wav\id11142\Gicu1gUl6iw\00011.wav,id11142,id11142,True,True,0.368309648084969,253.14869999965595
voxceleb1\wav\id10862\2bn9i9re2yI\00027.wav,id10762,impostor,False,False,0.953718727760315,257.8665999990335
voxceleb1\wav\id10329\EXBuk_FwHu0\00021.wav,id10329,id10329,True,True,0.2713009952991966,261.89659999909054
voxceleb1\wav\id10946\QgAJv0CXl-4\00007.wav,id10912,impostor,False,False,1.0912434507336166,271.11669999976584
voxceleb1\wav\id10950\ABumGmJrM4U\00001.wav,id10875,impostor,False,False,0.9382178276855785,258.08669999969425
voxceleb1\wav\id10476\HvleHkiBb3s\00003.wav,id10530,impostor,False,False,0.8465742287088014,260.2251000007527
voxceleb1\wav\id10476\agQ0RfUEo14\00002.wav,id11045,impostor,False,False,0.9490771243580296,277.97970000028727
voxceleb1\wav\id10736\Wx-dJoKmZQk\00005.wav,id10786,impostor,False,False,0.9590007583210514,265.87780000045313
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00006.wav,id10875,id10875,True,True,0.29040991928881144,263.1277999989834
voxceleb1\wav\id10875\ZOsjLV0XXlQ\00004.wav,id10875,id10875,True,True,0.30549108593008123,260.54759999897215
voxceleb1\wav\id11048\O8yIcoe2doA\00006.wav,id11048,id11048,True,False,0.42462584599636743,272.5585999996838
voxceleb1\wav\id11142\Gicu1gUl6iw\00012.wav,id11142,id11142,True,True,0.3757345173412183,285.9957000000577
voxceleb1\wav\id10875\bDzNAlq_PXY\00004.wav,id10875,id10875,True,True,0.28813715129617523,352.9411000017717
voxceleb1\wav\id11048\P8-Fq-2Atiw\00003.wav,id11048,id11048,True,False,0.45533627962210477,284.81730000021344
voxceleb1\wav\id11045\2miKTQb6chA\00012.wav,id11059,impostor,False,False,0.9006869079020469,325.6466000002547
voxceleb1\wav\id10912\2yUgv3B_YcI\00010.wav,id10875,impostor,False,False,0.96878992516633,301.0346999999456
voxceleb1\wav\id11045\AvQ8yF93phA\00001.wav,id11045,id11045,True,True,0.3996232128589824,337.43820000017877
voxceleb1\wav\id10476\O_k91Sbd0vw\00004.wav,id11009,impostor,False,False,1.1035785785922974,315.8948000000237
voxceleb1\wav\id10329\EXBuk_FwHu0\00013.wav,id10802,impostor,False,False,0.9085295103976947,298.63789999944856
voxceleb1\wav\id10946\NdrTWoGwC7k\00001.wav,id10946,id10946,True,False,0.43203752323255973,287.5272000001132
voxceleb1\wav\id10994\5GLhL4Km-_0\00010.wav,id10994,id10994,True,True,0.241393863855199,282.509000000573
voxceleb1\wav\id10875\bDzNAlq_PXY\00001.wav,id11175,impostor,False,False,0.9537042108130915,267.8467999994609
voxceleb1\wav\id10912\2yUgv3B_YcI\00018.wav,id10912,id10912,True,True,0.267307916073664,265.1016999989224
voxceleb1\wav\id11112\BtvYf7-8Vr4\00008.wav,id11112,id11112,True,False,0.4551571572058054,254.54329999956826
voxceleb1\wav\id10736\8hMkhwBzaJY\00009.wav,id10824,impostor,False,False,0.9356970625853438,266.295600000376
voxceleb1\wav\id10736\Wx-dJoKmZQk\00001.wav,id10736,id10736,True,False,0.45899697415222107,270.4085999994277
voxceleb1\wav\id11048\P8-Fq-2Atiw\00011.wav,id11048,id11048,True,False,0.4959558425691548,271.0127000009379
voxceleb1\wav\id10762\1ZWoxzrBYH8\00009.wav,id11175,impostor,False,False,0.9388719919474598,262.84320000013395
voxceleb1\wav\id10645\a6IDMPJJh8c\00001.wav,id10645,id10645,True,True,0.3780626631548534,271.8215999993845
voxceleb1\wav\id10824\EPj8oj_wjI4\00005.wav,id10824,id10824,True,True,0.3375920503562956,262.0865999997477
voxceleb1\wav\id10875\bDzNAlq_PXY\00009.wav,id10875,id10875,True,True,0.2740836940183785,277.74479999970936
voxceleb1\wav\id10912\2yUgv3B_YcI\00012.wav,id10912,id10912,True,True,0.25958978506326547,260.4400000000169
voxceleb1\wav\id10862\2bn9i9re2yI\00019.wav,id10862,id10862,True,True,0.25331404654682077,273.98469999934605
voxceleb1\wav\id10762\3sfzgqqtbKM\00004.wav,id10762,id10762,True,False,0.40406012428756966,277.3626999987755
voxceleb1\wav\id10400\UkZsd-dpZTg\00008.wav,id10400,id10400,True,True,0.36922645640165463,268.70469999994384
voxceleb1\wav\id11142\Gicu1gUl6iw\00004.wav,id11142,id11142,True,False,0.45936881251009787,270.23860000008426
voxceleb1\wav\id10508\EDU4oSS3pow\00002.wav,id10824,impostor,False,False,1.0795199168959349,267.6697000006243
voxceleb1\wav\id10912\67p2Yi5aHUM\00002.wav,id10912,id10912,True,True,0.39414044810251236,269.41489999990154
voxceleb1\wav\id10736\8hMkhwBzaJY\00011.wav,id11048,impostor,False,False,0.8576022306416665,263.167600000088
voxceleb1\wav\id10900\92CmdoV27Es\00002.wav,id11059,impostor,False,False,0.923802833960445,298.5504000007495
